Address,Zip_code,Municipality,Latitude,Longitude,Floor,Rooms,Area,Land_area,Price,Sqm_price,log_sqm_price,Price_development,Owner_expense,Sqm_owner_expenses,Yearly_expenses,First_year_expenses,Sqm_yearly_expenses,log_sqm_yearly_exp,Energy_saving,Days_on_market,School_dist,Metro_dist,Jail_dist,Centrum_coor
"Rodosvej 61, 1 TV",2300,Tårnby,55.65162837238469,12.61924653456147,1,4,96,0,3395000,35364,10.473449632525693,0.0,4983,51.90625,175200.0,340200.0,1825.0,7.509335266016593,2.0,0,1.0545378308367117,0.9236637600359385,3.682324327231303,4.944672584459286
Amager Strandvej 190B,2300,Tårnby,55.65540500628567,12.63747183007713,0,3,86,0,3995000,46453,10.746196327732315,0.0,3555,41.337209302325576,178404.0,373404.0,2074.4651162790697,7.637458624147843,2.0,0,0.8341709575824076,0.3830867283058042,4.4716120584258015,5.532893010684062
"Monica Zetterlunds Vej 17, th",2450,København,55.646462,12.547626,0,4,114,0,5899000,51745,10.854083088102273,0.0,4426,38.824561403508774,253084.8,548084.8,2220.0421052631573,7.7052814410212225,4.0,0,1.6419164186430644,2.406310041121193,1.881208614331411,4.350246737660529
"Tinghøjvej 49A, 1 mf",2860,Gladsaxe,55.74048720472076,12.49418239656983,1,2,65,0,2495000,38384,10.555395985079477,0.0,2285,35.153846153846146,112314.0,232314.0,1727.9076923076925,7.454666529133747,7.0,0,0.7224326982379509,5.925247643658458,6.98748680254783,7.717772570549038
"Spinderigade 12, 1 TH",2500,København,55.66499987487767,12.51132259220235,1,3,94,0,3995000,42500,10.657259354912508,0.0,4031,42.88297872340426,184116.0,379116.0,1958.6808510638296,7.580026490463202,4.0,0,0.8154016127540716,2.027443436548773,1.7043364602899302,4.035574152405723
"Hyacintgården 17, st 3",2300,Tårnby,55.64925578042148,12.611887543984619,0,1,35,0,1195000,34142,10.438283576940698,0.0,1762,50.34285714285714,61968.0,116968.0,1770.5142857142855,7.47902534026512,4.0,0,1.4466611028192584,1.4563533636473671,3.501604450161698,4.850920406403589
Christiansgave 54,2960,Hørsholm,55.871422649386346,12.55148965558594,0,5,228,0,15995000,70153,11.158433850118685,0.0,8885,38.969298245614034,649164.0,1444164.0,2847.2105263157896,7.954095031265501,2.0,1,2.5657012747144967,20.847760383319628,20.095192173889792,20.867950773897867
"Oehlenschlægersgade 23, st tv",1663,København,55.67055011097635,12.549956135036528,0,4,74,0,3495000,47229,10.76276338968274,0.0,3262,44.081081081081074,157938.0,327938.0,2134.2972972972975,7.665892736730629,3.0,1,0.5889591367215588,1.2749476307026657,1.172067121519568,1.8130597298288023
"Saltholmsvej 7, 3 TV",2300,Tårnby,55.65936206626691,12.609160922341108,3,2,47,0,1795000,38191,10.550355164741893,0.0,2069,44.02127659574467,85992.0,170992.0,1829.617021276596,7.51186194594284,3.0,1,2.0443505839203704,0.5787740041739938,2.6780267726175135,3.8835873847214355
"Markskellet 15, st tv",2720,Frederiksberg,55.69436478520289,12.49184537571136,0,2,59,0,2095000,35508,10.47751330218821,0.0,2169,36.76271186440678,97362.0,197362.0,1650.2033898305085,7.408653825861872,4.0,1,0.6906157793525793,0.7884097823684314,4.468510113314896,4.785592837468284
"H.C. Ørsteds Vej 27, 5 39",1879,Frederiksberg,55.679298064212006,12.54750299971186,5,2,73,0,3395000,46506,10.747336615509568,0.0,2793,38.26027397260275,148920.0,313920.0,2040.0,7.620705086838263,2.0,1,0.3869311076533601,0.4565745500581171,1.618288465008316,1.2701586759683805
"Nordre Fasanvej 162, 3 tv",2000,Frederiksberg,55.694094768855464,12.53360950177161,3,3,78,0,3295000,42243,10.651193938585422,0.0,2271,29.115384615384613,139266.0,299266.0,1785.4615384615383,7.487432225756027,3.0,1,0.5285639998395644,1.428637909868513,1.8580862537465732,2.3046918337975333
"Ved Sønderport 18, 2 TV",2300,Tårnby,55.666575883985004,12.601744039443581,2,2,64,0,2695000,42109,10.648016773545576,0.0,2951,46.109375,127086.0,257086.0,1985.71875,7.59373621826238,3.0,1,1.7848739848893707,0.3351202715071915,1.9305491334654123,2.9932643416914684
"Heimdalsgade 42, 1 3",2200,Frederiksberg,55.70277483563858,12.545651211461802,1,1,48,0,1545000,32187,10.379317923304855,0.0,1953,40.6875,75960.0,150960.0,1582.5,7.366761154018331,2.0,1,0.41466683745859406,2.3766124079973645,1.688019031583644,2.4273829376166005
"Godthåbsvænget 35, 3 tv",2000,Frederiksberg,55.691857270974296,12.520115496819868,3,3,87,0,3395000,39022,10.571880868629844,0.0,4659,53.55172413793103,171312.0,336312.0,1969.103448275862,7.585333615743468,4.0,1,0.9979513218528634,1.0079138882765963,2.6769847909519475,2.9960259198614043
"Odensegade 17, 5 tv",2100,København,55.7001395261962,12.58034543030411,5,5,139,0,5795000,41690,10.638016570874843,0.0,5437,39.11510791366906,262008.0,547008.0,1884.9496402877694,7.541656383497522,4.0,1,0.330553701818096,1.957407090771665,1.5041714216316138,2.000898994616422
"Roskildevej 287, st TH",2610,Rødovre,55.67234320749782,12.471950603861348,0,3,66,0,2495000,37803,10.540143743537802,0.0,3527,53.43939393939394,127218.0,247218.0,1927.5454545454545,7.56400268728418,2.0,1,0.9550370343503387,2.0538980983980863,4.301225225827025,6.046837152435334
"Dronning Olgas Vej 37, 2",2000,Frederiksberg,55.688678494527245,12.53528517852824,2,4,110,0,5995000,54500,10.905955980651335,0.0,3709,33.71818181818182,248052.0,543052.0,2255.0181818181823,7.720913314794821,2.0,1,0.7236377068629138,0.829283556354163,1.7415466687113748,1.981773739151985
"Hovedvejen 146, 3 h",2600,Albertslund,55.66602671978907,12.391805965670779,3,3,79,0,1999000,25303,10.138678244761005,0.0,1858,23.518987341772156,90058.8,190058.8,1139.9848101265825,7.038770216849404,3.0,1,0.9808755612228837,6.678900528845601,9.210802306261177,11.129385579032858
"Cypernsvej 29, 3 tv",2300,Tårnby,55.652463821948224,12.61957814659198,3,4,78,0,2995000,38397,10.555734610523901,0.0,2532,32.46153846153846,132228.0,277228.0,1695.2307692307693,7.435574157586186,3.0,1,1.0742499255681217,0.8579251036442063,3.6447463401474605,4.891336026983955
"Pærevangen 28, 1 TH",2765,Egedal,55.742804653952476,12.31468281588011,1,4,95,0,2200000,23157,10.050052389617964,0.0,4099,43.14736842105264,123768.0,233768.0,1302.821052631579,7.172287232798364,4.0,1,1.4160804173713968,12.692311903615874,16.616100612187868,17.078455491281225
"Skodsborgparken 40, 1 tv",2942,Rudersdal,55.82441125625551,12.5727090180794,1,5,113,0,5695000,50398,10.827706770732405,0.0,5526,48.90265486725664,259686.0,539686.0,2298.106194690265,7.739840669129597,4.0,1,2.6836328933126157,15.719614221974142,14.862168183058708,15.620600946097246
"Jagtvej 215A, 6 1",2100,København,55.709091279579354,12.574316904270198,6,3,70,0,3149000,44985,10.71408437985122,0.0,2999,42.84285714285714,142570.8,302570.8,2036.725714285714,7.619098755361573,4.0,1,0.8335308329224512,2.8841888318922733,2.138861931578314,2.82669783812863
"Spaden D 1, 2 3",2630,Høje-Taastrup,55.65084767829583,12.277852056850278,2,4,120,0,1945000,16208,9.693260226488462,0.0,4229,35.24166666666667,116832.0,211832.0,973.6,6.881000541673317,4.0,1,1.4076327296255504,14.016996077739824,16.427821938874143,18.493402332563317
"Matthæusgade 14, 4 tv",1666,København,55.6698975135833,12.55013562369869,4,3,79,0,3795000,48037,10.779726826283932,0.0,2624,33.21518987341772,160452.0,345452.0,2031.037974683544,7.616302258935645,3.0,1,0.6266013351854698,1.345079590763126,1.1248503774049208,1.8682719575742077
"Vejlegårdsparken 52, st 4",2665,Vallensbæk,55.62452716991658,12.380939585831712,0,2,47,0,1295000,27553,10.223866701574618,0.0,1848,39.31914893617022,66390.0,126390.0,1412.5531914893618,7.2531541200031455,3.0,1,0.9958272995871992,9.843556188478617,10.755381330783674,13.39584351322678
"Vester Søgade 18, 1 th",1601,København,55.676818923152844,12.55951511095444,1,4,111,0,4995000,45000,10.714417768752456,0.0,8339,75.12612612612612,269712.0,514712.0,2429.837837837838,7.795579800707755,3.0,1,0.36988033158412287,0.6881377702723727,0.8905046338256721,0.9075710749959938
"Saven B 1, st 4",2630,Høje-Taastrup,55.65133191574772,12.279244095967472,0,1,36,0,745000,20694,9.937599082164896,0.0,1753,48.694444444444436,46440.0,81440.0,1290.0,7.162397497355718,4.0,1,1.5048653428144478,13.917491097760335,16.33619502079329,18.39669600212505
"Vindebyvej 1, st th",2730,Herlev,55.72514998462314,12.430374828407519,0,2,51,0,1450000,28431,10.255235378138305,0.0,2020,39.607843137254896,73560.0,143560.0,1442.3529411764707,7.274031045993931,1.0,1,1.2085134440207135,5.685089148106676,9.141577693836853,9.657565346215746
"Spaden B 4, 3 2",2630,Høje-Taastrup,55.651445778888856,12.275994006190091,3,4,98,0,1995000,20357,9.921180112067047,0.0,4374,44.63265306122449,120432.0,215432.0,1228.8979591836735,7.113873078603741,3.0,1,1.309851936660875,14.109866228558436,16.53921829911455,18.59466610463362
"Englandsvej 34D, st th",2300,Tårnby,55.65564974239627,12.60392044001616,0,2,59,0,1950000,33050,10.405776845279831,0.0,3116,52.8135593220339,103662.0,198662.0,1756.9830508474577,7.471353441497118,4.0,1,2.1174842625493757,0.894503832848019,2.649344243759652,3.9805085467221897
"Overgaden Neden Vandet 5A, 3 TV",1414,København,55.67133093150468,12.58830736826497,3,3,108,0,5695000,52731,10.872958796881008,0.0,4624,42.814814814814824,248862.0,528862.0,2304.277777777778,7.7425225778202185,5.0,1,0.8128637596612658,0.2344518070411626,1.0114837575704148,2.013316297483037
"Spaden A 5, 1 3",2630,Høje-Taastrup,55.65099456178256,12.27538388132195,1,4,116,0,2095000,18060,9.801454826970977,0.0,4235,36.50862068965517,122154.0,222154.0,1053.0517241379312,6.959447631666367,4.0,1,1.2598230122491383,14.161025031622517,16.58140448437543,18.642307002827064
"Frederikskaj 2D, 1 th",2450,København,55.64626662253708,12.54425849917516,1,3,112,0,4750000,42410,10.655139462468638,0.0,3717,33.1875,205794.0,440794.0,1837.446428571429,7.516132076143039,8.0,1,1.4454553103945083,2.5984748994514253,1.845472990119932,4.4313042776203675
"Bredebovej 35, st th",2800,Rudersdal,55.79601909521218,12.504872887515972,0,2,69,0,2199000,31869,10.369389029448122,0.0,2608,37.79710144927536,105838.8,215838.8,1533.895652173913,7.335565956258822,4.0,1,2.7217121128502506,12.135810290159284,12.238129883931316,13.027447257235195
Maglekæret 11C,2680,Solrød,55.521632513486274,12.20723317683273,0,3,73,0,1949000,26698,10.192343935215678,0.0,3096,42.41095890410959,103054.8,203054.8,1411.7095890410958,7.252556723415853,4.0,1,0.7617357176730075,25.664043649569024,26.092570748433797,28.95070243258615
"Nordmarksvej 81, 3 tv",2770,Tårnby,55.63863968904575,12.63882544557277,3,4,95,0,3695000,38894,10.568595276064828,0.0,2701,28.431578947368426,157986.0,337986.0,1663.0105263157895,7.416384808887741,3.0,1,0.17288070343740367,0.6138066895009537,5.550352867200816,6.843684604082526
"Bybjergvej 13, 2 TV",2970,Rudersdal,55.88360492434457,12.500100906482439,2,3,77,0,1995000,25909,10.162345677674331,0.0,4234,54.987012987012996,118752.0,213752.0,1542.2337662337666,7.3409871420066395,2.0,1,1.5233053030393011,21.863858863546085,21.795573398218618,22.584023175469117
Maglekæret 11B,2680,Solrød,55.521632513486274,12.20723317683273,0,3,73,0,1949000,26698,10.192343935215678,0.0,3096,42.41095890410959,103054.8,203054.8,1411.7095890410958,7.252556723415853,4.0,1,0.7617357176730075,25.664043649569024,26.092570748433797,28.95070243258615
"Krusågade 32, st tv",1719,København,55.66522722180309,12.556154981354359,0,3,82,0,3295000,40182,10.601174413138104,0.0,2711,33.060975609756106,144546.0,304546.0,1762.7560975609756,7.474633827711576,4.0,1,0.9473949650547634,1.8608430725135392,1.1814227388433733,2.1935477164656665
"Bramslykkevej 4, 1 tv",2500,København,55.67194583691498,12.49164391727206,1,2,61,0,1998000,32754,10.396780371009813,0.0,3517,57.65573770491803,109929.6,209929.6,1802.1245901639347,7.496721575713818,3.0,1,1.1668267189760133,1.5950564780745862,3.1040068106264833,4.857380305039563
"Weidekampsgade 69, 6 TH",2300,Tårnby,55.66797018827379,12.580235779735611,6,3,131,0,7295000,55687,10.927502005497212,0.0,4943,37.73282442748091,306930.0,666930.0,2342.977099236641,7.759177664339943,5.0,1,0.6216453081222091,0.5934522366965358,0.6263563805862615,2.020014771928142
Christiansgave 54,2960,Hørsholm,55.87142218865035,12.55150560569126,0,5,228,0,15995000,70153,11.158433850118685,0.0,8301,36.4078947368421,642156.0,1437156.0,2816.4736842105267,7.943240914854416,2.0,1,2.566429252142563,20.847891970261596,20.09510603297357,20.867856586137165
"Frimestervej 6, st tv",2400,København,55.706736379715096,12.537060713865461,0,2,51,2715,1895000,37156,10.522880544507412,0.0,2606,51.098039215686285,95826.0,185826.0,1878.9411764705883,7.538463693160039,2.0,1,0.9585146531912286,2.842373833156006,2.3754785899126967,3.093929656973639
"Bremensgade 37, 4 TH",2300,Tårnby,55.66569842405664,12.61688766350153,4,2,62,0,2495000,40241,10.602641655359477,0.0,2401,38.7258064516129,113706.0,233706.0,1833.967741935484,7.514237063749773,4.0,1,2.262528784790752,0.3782498442066089,2.8787299505581743,3.817491858492422
"Mariendalsvej 75, 2 th",2000,Frederiksberg,55.69186308189844,12.52836179524132,2,6,178,0,7995000,44915,10.712527093663306,0.0,6120,34.38202247191011,344784.0,739784.0,1936.9887640449438,7.568889862690607,3.0,1,0.758111946759959,1.156355606839412,2.1587789003584104,2.50362786202053
"Esthersvej 22A, st th",2900,Gentofte,55.72974883857578,12.565849121153539,0,3,83,0,3195000,38493,10.558231685563127,0.0,4418,53.22891566265061,161640.0,316640.0,1947.4698795180725,7.574286311395812,3.0,1,1.0153348185255633,5.193828668361373,4.313929374971953,5.075013851221863
"Strandgade 85, 2 Lejl. 4",1401,København,55.67732187569316,12.59528530139125,2,5,234,0,22000000,94017,11.451230895964386,0.0,11026,47.11965811965812,878112.0,1978112.0,3752.615384615385,8.2302083117665,8.0,1,1.3254898296225561,0.5978182812231368,1.3607524949240724,2.007321368955306
"Phistersvej 24, 3 TV",2900,Gentofte,55.74330904925636,12.572315400201411,3,4,109,0,5295000,48577,10.790905446841169,0.0,6121,56.15596330275228,253266.0,513266.0,2323.5412844036696,7.750847716563294,2.0,1,0.5698127423706596,6.689835656235942,5.850584594845318,6.597626433284792
"Aggersvoldvej 3A, 1 th",2700,København,55.69583300823636,12.50027069210531,1,2,55,9648,1825000,33181,10.409732701928007,0.0,2707,49.21818181818182,94434.0,184434.0,1716.9818181818182,7.448323271547184,3.0,1,1.1904903695960718,1.112653721446809,3.9593383506564934,4.31892950970041
"Prinsesse Charlottes Gade 5, 4 TV",2200,Frederiksberg,55.69257623728392,12.553179960487551,4,2,57,0,3150000,55263,10.919858885820329,0.0,2739,48.05263157894736,139818.0,294818.0,2452.9473684210525,7.805045588023843,3.0,1,0.5931189210625287,1.1935497687471779,0.6199901465893185,1.2260351974142998
"Æbeløgade 42, 1 tv",2100,København,55.71242316265753,12.56054190135466,1,2,60,2738,2495000,41583,10.635446708881462,0.0,1721,28.68333333333333,105546.0,225546.0,1759.1,7.4725575936048605,3.0,1,0.8005001424090348,3.3281420550903626,2.3839942351309933,3.163116914138178
Christiansgave 54,2960,Hørsholm,55.87142218865035,12.55150560569126,0,5,228,2973,15995000,70153,11.158433850118685,0.0,9936,43.57894736842106,661776.0,1456776.0,2902.5263157894733,7.973336780125079,2.0,1,2.566429252142563,20.847891970261596,20.09510603297357,20.867856586137165
"Heimdalsgade 42, 2 20",2200,Frederiksberg,55.70276586751268,12.54565039850258,2,1,48,5684,1545000,32187,10.379317923304855,0.0,1953,40.6875,75960.0,150960.0,1582.5,7.366761154018331,2.0,1,0.4151201973950157,2.375644125626264,1.6872790765059023,2.4265574971596386
"Edvard Thomsens Vej 5C, 6 TV",2300,Tårnby,55.632371080881185,12.573170374660402,6,4,112,0,3845000,34330,10.443774886451738,0.0,4347,38.8125,182658.0,372658.0,1630.875,7.396871959585912,5.0,1,0.9518922075332061,0.5261233231575645,4.014977982801448,5.78545174411016
"Frederiksdalsvej 8F, 2 tv",2830,Rudersdal,55.797431608273236,12.479860662690802,2,2,69,0,1925000,27898,10.23631028065218,0.0,2574,37.30434782608695,96228.0,191228.0,1394.608695652174,7.24036914999777,3.0,2,2.1348709434850184,12.28226617717335,12.936061536595712,13.71643131359663
"Rahbeks Alle 10, 1 tv",1801,Frederiksberg,55.669635669092855,12.53523645312366,1,2,69,939,3650000,52898,10.876120809948315,0.0,2962,42.927536231884055,159444.0,339444.0,2310.782608695652,7.745341537782049,3.0,2,1.019075870957516,1.2970631621579651,0.8175866728093466,2.511129667056025
"Borups Allé 231A, 3 th",2400,København,55.69997578471713,12.52108483951314,3,4,104,0,3795000,36490,10.504793529430492,0.0,3407,32.759615384615394,169848.0,354848.0,1633.1538461538462,7.398268299282358,3.0,2,0.624107144690656,1.8763161838393425,2.7969710187827994,3.3155948378085998
"Bagsværdvej 133G, 1 th",2800,Rudersdal,55.76349976453336,12.4753672825762,1,4,94,0,3295000,35053,10.464616480811364,0.0,4054,43.127659574468076,160662.0,320662.0,1709.1702127659576,7.443763276029638,4.0,2,1.1136936721452988,8.541354061449036,9.754858369944214,10.501560769202804
"Løvholmen 15, 2 12",2720,Frederiksberg,55.685796753507006,12.488025115955109,2,2,78,0,2498000,32025,10.374272126764936,0.0,3506,44.948717948717956,126747.6,251747.6,1624.9692307692308,7.393244159673327,4.0,2,0.23034798979257037,0.2541200217855905,4.08003026375268,4.8931045863542035
"Ved Andebakken 6, st th",2000,Frederiksberg,55.679406791756676,12.52846439184735,0,2,59,0,2795000,47372,10.765786615841384,0.0,2132,36.135593220338976,120648.0,255648.0,2044.8813559322034,7.6230950501348005,3.0,2,0.39698745115000494,0.40444030303649403,1.9800365342568857,2.4054155085439
"Nordre Fasanvej 114, 1 tv",2000,Frederiksberg,55.689026020023825,12.5288381995421,1,2,49,0,1995000,40714,10.614327292626992,0.0,2623,53.53061224489796,99420.0,194420.0,2028.9795918367347,7.615288281538037,2.0,2,0.6979302345864826,0.8656280020792514,2.1388017188635033,2.384718461655245
"Ellebjergvej 9, st th",2450,København,55.650002872753134,12.52632552019536,0,2,52,0,1835000,35288,10.471298241784774,0.0,2467,47.44230769230769,91926.0,181926.0,1767.8076923076926,7.477495465962382,2.0,2,0.24534117225046803,3.5140171005128686,1.570852535750962,4.5416626043297486
"Ole Borchs Vej 39, 1 th",2500,København,55.662005694060625,12.49527525484894,1,3,80,0,2998000,37475,10.531429322970796,0.0,2670,33.375,133665.6,283665.6,1670.8200000000004,7.421069802864999,4.0,2,0.8090995490334912,2.6431494581689954,2.6912890531298683,5.075141242187056
"Gammel Kalkbrænderi Vej 23, 1 TH",2100,København,55.70424225879733,12.58580072748822,1,2,55,0,2850000,51818,10.855492858234275,0.0,2564,46.61818181818182,127548.0,267548.0,2319.054545454545,7.748914858089111,3.0,2,0.28088787080609134,2.498822468899226,2.068055351671584,2.565863848988039
"C.F. Richs Vej 110, 3 TV",2000,Frederiksberg,55.687858253885004,12.504969107573421,3,3,65,0,2695000,41461,10.632508505332279,0.0,3423,52.661538461538456,132750.0,262750.0,2042.3076923076926,7.621835669208548,3.0,2,1.121758514934154,0.4471358410725301,3.5100002789463907,3.845900238992269
"Halgreensgade 6, 3 tv",2300,Tårnby,55.66545465341122,12.60623841390913,3,4,115,0,6295000,54739,10.910331714250967,0.0,4280,37.21739130434783,265074.0,575074.0,2304.991304347826,7.7428321829064215,7.0,2,2.094019711305807,0.27762273593053854,2.237146714382976,3.290055718603773
"Tornegårdsvej 60, 1",2620,Albertslund,55.67033233082159,12.356559007450919,1,2,78,0,1895000,24294,10.097984685260217,0.0,2225,28.525641025641022,91254.0,181254.0,1169.923076923077,7.064693279410832,5.0,2,2.1803859427057413,8.670213232204489,11.453362979049015,13.251270778239135
