,Address,Zip_code,Municipality,Latitude,Longitude,Floor,Rooms,Area,Land_area,log_sqm_price,Sqm_price,Price,Owner_expense,Price_development,Energy_saving,Days_on_market,School_dist,Metro_dist,Jail_dist,Centrum_coor
1049,"Tagensvej 55, 3 TV",2200,Frederiksberg,55.70031683356857,12.55229082962473,3,3,66,0,10.688826419085547,43863,2895000,2560,-1.7,3.0,28,0.4438110368438448,2.0561128142104255,1.221000524200501,1.9877821114308827
1050,"Thyrasgade 4, 5 611",2200,Frederiksberg,55.697665116712955,12.54604782403745,5,2,56,0,10.781557071590084,48125,2695000,1682,0.0,3.0,28,0.8179364847698013,1.816320763001889,1.2784522199759054,1.9483995835188777
1051,"Rasmus Rasks Vej 10, st TH",2500,København,55.662773131079184,12.51748563004843,0,3,79,0,10.638448235909484,41708,3295000,2512,0.0,1.0,28,0.86624320636314,2.1561327650398723,1.2934222991307447,3.8600451080905205
1052,"Vojensvej 2, 2 th",2610,Rødovre,55.66518725013371,12.473495605545411,2,2,51,1229,10.216544931319136,27352,1395000,3122,0.0,1.0,28,1.2576093629014358,2.6985208221067913,4.072662318944296,6.177765626877105
1053,"Robert Jacobsens Vej 74, 1 T5",2300,Tårnby,55.61741868830892,12.5719039784568,1,4,145,0,10.396902486042324,32758,4750000,5688,0.0,5.0,28,0.7439942980549734,0.32633943763814977,5.449922433956058,7.441410598884962
1054,"Holmbladsgade 81, st TH",2300,Tårnby,55.66647795728593,12.61271202258487,0,2,71,0,10.506409105022515,36549,2595000,2657,0.0,4.0,29,2.437094959673155,0.5296978015037324,2.6035178383537403,3.550030100931092
1055,"Christian Langes Plads 13, tv",2450,København,55.65655258688946,12.561029562210463,0,4,145,0,11.01295735120502,60655,8795000,5747,0.0,8.0,29,1.9226517825123783,1.7524674438119097,1.5901886708929016,3.088785106293601
1056,"Hamletsgade 4, 2 162",2200,Frederiksberg,55.70296508637887,12.547467773642659,2,1,67,0,10.396994062531652,32761,2195000,2708,0.0,2.0,29,0.3029142134688992,2.3774632908993674,1.635214389104248,2.388404162564173
1057,"Århusgade 95, 1 tv",2100,København,55.706918182573894,12.586539763267288,1,3,82,806,10.794583545775726,48756,3998000,3691,0.0,3.0,29,0.5262030816635389,2.794786947223157,2.319146830531722,2.85016271057406
1058,"Keplersgade 24, 3 th",2300,Tårnby,55.65380092610256,12.612354205320909,3,4,86,0,10.555083305937837,38372,3300000,4060,0.0,3.0,29,1.548707720730756,0.985996287188777,3.190363328426436,4.474834009540385
1059,"Lauravej 15, 1 th",2500,København,55.66843801817996,12.51026266700721,1,2,58,0,10.585775989761196,39568,2295000,3345,0.0,3.0,29,1.1613103425556501,1.7120558457975479,1.8697198706684666,3.906268527843502
1060,"Rødovre Parkvej 213, 2",2610,Rødovre,55.67998336444386,12.45133619224291,2,1,47,0,10.14348822091676,25425,1195000,2047,0.0,3.0,29,0.6060854685466022,2.6286145738226505,5.793139638545679,7.213026996729326
1061,"Tøndergade 24, 2 TH",1752,København,55.66985998213342,12.5417955559727,2,3,67,0,10.833109033818927,50671,3395000,3383,0.0,4.0,29,0.7453807102664811,1.3610110263699677,0.8568553319782366,2.1933574364652677
1062,"Elverhøjen 1B, 1 TH",2730,Herlev,55.721023669570386,12.448634702648619,1,2,56,0,10.305948151623994,29910,1675000,2497,0.0,2.0,29,1.8219483137442727,4.606243217616499,7.907165066544625,8.43022152270239
1063,Vagtelvej 53,2000,Frederiksberg,55.69316956123863,12.521698101049099,0,5,107,0,10.699755241810553,44345,4745000,4612,0.0,4.0,29,0.8229942439506025,1.1833612027484604,2.5867296124131607,2.947174107537913
1064,"Christian Langes Plads 9, tv",2450,København,55.65655258688946,12.561029562210463,0,3,100,0,10.984444905965516,58950,5895000,3999,0.0,8.0,29,1.9226517825123783,1.7524674438119097,1.5901886708929016,3.088785106293601
1065,"Helga Larsens Plads 10, 4 TH",2720,Frederiksberg,55.68444896801119,12.484196763338359,4,3,76,0,10.476160579628196,35460,2695000,3753,0.0,3.0,29,0.33812565713440057,0.5361334471797,4.178941753691101,5.130721345056433
1066,"Snogegårdsvej 8E, 1 th",2820,Gladsaxe,55.74995824931513,12.517683598686071,1,2,51,0,10.384431121820198,32352,1650000,2326,0.0,3.0,29,1.8825358227245077,7.174182740898905,7.142312098796472,7.923866218525937
1067,"Hellerupvej 51C, 3 TV",2900,Gentofte,55.73323715011207,12.561530237872848,3,5,140,0,10.66478391544408,42821,5995000,5185,0.0,3.0,29,0.740936048496866,5.606200239674521,4.6981760797303,5.469868005552161
1068,Slotsbakken 142,2970,Rudersdal,55.90348226959893,12.508390942193051,0,2,69,0,10.079120121179287,23840,1645000,2628,0.0,3.0,29,1.4377893220354672,24.094163153646456,23.89611053693154,24.681987457465027
1069,"Rosbæksvej 3, 2 TV",2100,København,55.72248941560142,12.5767688082481,2,3,74,0,11.01440712822628,60743,4495000,3654,0.0,3.0,29,1.1402296723916006,4.382621947237873,3.6116538432201284,4.322498420529195
1070,"Bagerstræde 5A, st",1617,København,55.672977752853505,12.55399485209284,0,4,98,0,10.733501183228725,45867,4495000,3061,0.0,2.0,29,0.23318015400151423,0.9898095764889383,1.1623171630528804,1.4491066401092416
1071,"Damhustorvet 9, 2 th",2610,Rødovre,55.67217808997941,12.473336058259711,2,2,55,0,10.3358542138418,30818,1695000,2135,0.0,3.0,29,1.0409006048444776,2.0194048874689026,4.212250452922269,5.965896302015584
1072,"Nørrebrogade 219, 1 TV",2200,Frederiksberg,55.699138237737216,12.540497357514159,1,2,57,0,10.624736163206947,41140,2345000,2663,0.0,3.0,29,0.6206852482163199,2.0313458080439086,1.65953457910799,2.302947321535605
1073,"Christian Langes Plads 13, th",2450,København,55.65655258688946,12.561029562210463,0,4,150,0,11.165252736369972,70633,10595000,5945,0.0,8.0,29,1.9226517825123783,1.7524674438119097,1.5901886708929016,3.088785106293601
1074,"Hellerupvej 51C, 3 TV",2900,Gentofte,55.73323715011207,12.561530237872848,3,5,140,0,10.66478391544408,42821,5995000,5185,0.0,3.0,29,0.740936048496866,5.606200239674521,4.6981760797303,5.469868005552161
1075,"Keplersgade 24, 3 th",2300,Tårnby,55.65380092610256,12.612354205320909,3,4,86,0,10.555083305937837,38372,3300000,4060,0.0,3.0,29,1.548707720730756,0.985996287188777,3.190363328426436,4.474834009540385
1076,"Christian Langes Plads 9, th",2450,København,55.65655258688946,12.561029562210463,0,2,61,0,10.955968638860547,57295,3495000,2308,0.0,8.0,29,1.9226517825123783,1.7524674438119097,1.5901886708929016,3.088785106293601
1077,"Amagerbrogade 297, 2 TV",2300,Tårnby,55.64121915582925,12.61699769191638,2,3,66,0,10.367787446365183,31818,2100000,3681,0.0,3.0,29,1.323068404268328,1.4451605750042273,4.378059928675327,5.767127780317443
1078,"Askevænget 23, 1 TV",2830,Rudersdal,55.79398889833914,12.47728701806512,1,3,69,0,10.433674529780738,33985,2345000,2710,0.0,3.0,29,2.436263959954442,11.91027116585447,12.653769156196553,13.431053854388718
1079,"Snogegårdsvej 8E, 1 th",2820,Gladsaxe,55.74995824931513,12.517683598686071,1,2,51,0,10.384431121820198,32352,1650000,2326,0.0,3.0,29,1.8825358227245077,7.174182740898905,7.142312098796472,7.923866218525937
1080,"Christian Langes Plads 13, th",2450,København,55.65655258688946,12.561029562210463,0,4,150,0,11.10695522930662,66633,9995000,5945,0.0,8.0,29,1.9226517825123783,1.7524674438119097,1.5901886708929016,3.088785106293601
1081,"Bagsværd Hovedgade 99, 2 H",2880,Furesø,55.76027302593636,12.45525903976325,2,2,40,0,10.287899251446461,29375,1175000,1876,0.0,1.0,29,0.5319423397275787,8.430772069465378,10.244456367710711,10.955381446257519
1082,Vagtelvej 53,2000,Frederiksberg,55.69316956123863,12.521698101049099,0,5,107,0,10.699755241810553,44345,4745000,4612,0.0,4.0,29,0.8229942439506025,1.1833612027484604,2.5867296124131607,2.947174107537913
1083,"Ejgårdsvej 15, st",2920,Gentofte,55.75864825379406,12.576350300845812,0,5,175,0,10.787833437827633,48428,8475000,6042,0.0,1.0,29,0.4444202132435728,8.402322924276929,7.575854856282006,8.319230431926355
1084,"Christian Langes Plads 13, tv",2450,København,55.65655258688946,12.561029562210463,0,4,145,0,11.01295735120502,60655,8795000,5747,0.0,8.0,29,1.9226517825123783,1.7524674438119097,1.5901886708929016,3.088785106293601
1085,"Dronningens Vænge 4, 1 TH",2800,Rudersdal,55.78101266984326,12.49192506872098,1,2,79,0,10.624711855667963,41139,3250000,3676,0.0,3.0,29,1.2715250532647033,10.43415862581563,10.958086435445841,11.738082969331845
1086,"Johan Kellers Vej 47, 1 TV",2450,København,55.65505150405893,12.536162945662479,1,2,59,0,10.514990744055565,36864,2175000,2584,0.0,3.0,29,1.0049157555927524,2.9216457484988942,0.8335995588233683,3.7385508884142595
1087,"Helga Larsens Plads 10, 4 TH",2720,Frederiksberg,55.68444896801119,12.484196763338359,4,3,76,0,10.476160579628196,35460,2695000,3753,0.0,3.0,29,0.33812565713440057,0.5361334471797,4.178941753691101,5.130721345056433
1088,"Slejpnersgade 8, st tv",2200,Frederiksberg,55.70128897201037,12.543239613750401,0,2,55,1474,10.616878439573117,40818,2245000,2422,0.0,3.0,29,0.6268568006770712,2.2520258140328386,1.6709362813667785,2.3750324452880616
1089,"Rødovre Parkvej 213, 2",2610,Rødovre,55.67998336444386,12.45133619224291,2,1,47,0,10.14348822091676,25425,1195000,2047,0.0,3.0,29,0.6060854685466022,2.6286145738226505,5.793139638545679,7.213026996729326
1090,"Rødovre Parkvej 215, 2",2610,Rødovre,55.67990398313361,12.451281454738838,2,3,67,0,10.291365577217242,29477,1975000,3033,0.0,3.0,29,0.6028805643498135,2.634638669550718,5.793419942399181,7.217046030699244
1091,"Dronningens Tværgade 10, 1",1302,København,55.68354893073242,12.58775626756376,1,3,121,0,10.777559481473872,47933,5800000,3212,0.0,5.0,29,1.0339167531326419,0.46493249953881566,1.1378677216492386,1.385031980153324
1092,"Rosbæksvej 3, 2 TV",2100,København,55.72248941560142,12.5767688082481,2,3,74,0,11.01440712822628,60743,4495000,3654,0.0,3.0,29,1.1402296723916006,4.382621947237873,3.6116538432201284,4.322498420529195
1093,"Christian Langes Plads 9, tv",2450,København,55.65655258688946,12.561029562210463,0,3,100,0,10.984444905965516,58950,5895000,3999,0.0,8.0,29,1.9226517825123783,1.7524674438119097,1.5901886708929016,3.088785106293601
1094,"Tøndergade 24, 2 TH",1752,København,55.66985998213342,12.5417955559727,2,3,67,0,10.833109033818927,50671,3395000,3383,0.0,4.0,29,0.7453807102664811,1.3610110263699677,0.8568553319782366,2.1933574364652677
1095,"Kong Hans Alle 3, 1 th",2860,Gladsaxe,55.75016988047317,12.494219861180179,1,2,47,0,10.30108848558749,29765,1399000,2681,0.0,3.0,30,1.4743121276852502,7.002857803951763,7.8632819474720765,8.615097900946369
1096,"Christiansvej 13, 1 tv",2600,Albertslund,55.66398232535179,12.388352256321129,1,2,64,0,10.123466100507182,24921,1595000,2264,0.0,2.0,30,1.2368886316141294,6.964251145473539,9.421370386342483,11.386150906025167
1097,"Roskildevej 114, 4 TV",2000,Frederiksberg,55.67259301246311,12.498590851949151,4,2,69,0,10.446393069765529,34420,2375000,2557,0.0,3.0,30,1.2665276272587287,1.4540863415580694,2.7260023762757233,4.417945155772511
1098,"Malmøgade 10, 2 TH",2100,København,55.69197803608961,12.579009602320431,2,6,188,0,10.881136754541226,53164,9995000,6516,0.0,3.0,30,0.3132150661704355,1.0732381957201949,1.0335782180268256,1.2043413624341026
1099,"Rådmandsgade 48B, 3 th",2200,Frederiksberg,55.70078271040102,12.552970029229119,3,2,55,1469,10.72245207378078,45363,2495000,2254,0.0,3.0,30,0.3986306157620595,2.107267938686317,1.2436905994292062,2.017408940083748
1100,"Blidahpark 12, st tv",2900,Gentofte,55.743325570778744,12.57915508810694,0,2,61,0,10.750192379971187,46639,2845000,2560,0.0,2.0,30,0.8824618087315218,6.707268803244451,5.912472326959773,6.64016143143395
1101,"Kabbelejevej 31, st tv",2700,København,55.70780229821947,12.4920099726233,0,3,79,0,10.276773762280056,29050,2295000,4240,0.0,2.0,30,1.4562924542313056,2.283749395381759,4.818015405719226,5.332369471920282
1102,"Norsvej 5, st mf",1916,Frederiksberg,55.677938003284595,12.55565451374053,0,3,101,0,10.904211340385112,54405,5495000,5174,0.0,3.0,30,0.48505184960882225,0.4632416749667334,1.1360494203862657,0.9408906614881207
1103,"Tagensvej 53, 3 TV",2200,Frederiksberg,55.700241409657146,12.552411356876211,3,3,66,0,10.705959879210065,44621,2945000,2560,-4.8,3.0,30,0.4528859784336809,2.0475264394742907,1.2098554951172324,1.9769579470138723
1104,"Bergthorasgade 17, 1 2",2300,Tårnby,55.664744044773684,12.578938695196472,1,2,43,0,10.68290416824825,43604,1875000,2153,0.0,4.0,30,0.9339933378412197,0.4505264815745928,0.8445835551611869,2.3158061867282838
1105,"Landskronagade 61, 2 TV",2100,København,55.71267211133687,12.56806629216292,2,3,72,0,10.761131704977476,47152,3395000,2399,0.0,3.0,30,1.0251774219674474,3.287463016439507,2.4318853142136376,3.1770429329267054
1106,"H.C. Ørsteds Vej 70, 3 tv",1879,Frederiksberg,55.68449116594266,12.551682007123711,3,7,224,0,10.482653835144637,35691,7995000,6760,-2.4,3.0,30,0.9075584895205568,0.30807221258540524,1.004404644044032,0.8865138063747008
1107,"Ved Sønderport 16, 2 tv",2300,Tårnby,55.666501812290214,12.60181677091207,2,2,64,0,10.684439545232769,43671,2795000,1864,0.0,3.0,30,1.792355490050973,0.3259644254513723,1.9372186505600186,3.00212396912912
1108,"Bredegrund 3, 5",2300,Tårnby,55.65931302039461,12.61418263492888,5,3,107,0,10.527713287629652,37336,3995000,3865,0.0,4.0,30,1.8017761484430288,0.36979815033603536,2.9589039356452935,4.115558581441138
1109,"Blidahpark 16, 2 th",2900,Gentofte,55.7434888445827,12.579106292381839,2,2,61,0,10.90610275886971,54508,3325000,2913,0.0,2.0,30,0.8899123658756889,6.725196724257672,5.929834187542853,6.657806431018919
1110,"Valdemar Holmers Gade 40, 1",2100,København,55.710986809870136,12.558292881868038,1,3,76,0,10.779497809908259,48026,3650000,2619,0.0,3.0,30,0.6264206623376708,3.206831298188354,2.2372579382994284,3.022836992755773
1111,"Øresundsvej 48, 1 th",2300,Tårnby,55.66027846025688,12.61346048877964,1,4,105,0,10.292924899567096,29523,3100000,6039,0.0,3.0,30,1.9096843709556655,0.30575978511529034,2.870775906042191,4.0099272137724835
1112,"Folkvarsvej 30, 1 tv",2000,Frederiksberg,55.683327256739,12.53220769321166,1,2,46,0,10.936583063952368,56195,2585000,2871,0.0,3.0,31,0.1314741200375194,0.2560403092531053,2.09907565504712,2.1128138119154354
1113,"Sigynsgade 66, 1 TH",2200,Frederiksberg,55.705837710019075,12.551359085178051,1,2,71,0,10.383534330109537,32323,2295000,3091,0.0,4.0,31,0.17370018893319908,2.672477249292206,1.7937679376691693,2.577260538276423
1114,"Burmeistersgade 25, st TH",1429,København,55.67604340744776,12.599018725388811,0,2,54,0,10.699890535397845,44351,2395000,2420,0.0,3.0,31,1.5073341815721313,0.6225472995304402,1.6002294021959638,2.279059002692512
1115,"Christian Langes Plads 9, TV",2450,København,55.655932657033475,12.56070285069647,0,3,100,0,11.017809134909415,60950,6095000,3999,0.0,6.0,31,1.9890112068158965,1.8028475773323493,1.6016352827537512,3.1594967705073995
1116,"Ahornsgade 21, st th",2200,Frederiksberg,55.69164659791615,12.559192367369109,0,2,48,0,10.935692909006637,56145,2695000,2055,0.0,3.0,31,0.21650777903832033,1.1538612598286653,0.228043075448504,0.9297657720128294
1117,"Christian Langes Plads 9, mf",2450,København,55.65593403931686,12.560655264019088,0,3,108,0,10.89036721485057,53657,5795000,4622,0.0,6.0,31,1.9885541005234835,1.805403881989311,1.598897209445699,3.159646901472262
1118,"Sankt Peders Stræde 32, 2",1453,København,55.67884091304033,12.56728966150954,2,4,112,0,10.801756869812463,49107,5500000,3058,0.0,5.0,31,0.4421569117183043,0.5665801976214214,0.44285256546587737,0.6006114759490332
1119,"Langdraget 27, st tv",2720,Frederiksberg,55.681855563254366,12.489392669094538,0,2,55,0,10.618200511010638,40872,2248000,2938,0.0,3.0,31,0.10677099146470655,0.6149463236539463,3.7451762801621946,4.810842421780194
1120,"Folkvarsvej 28, st th",2000,Frederiksberg,55.68328681121642,12.53236319388377,0,2,46,0,10.817595904751217,49891,2295000,1800,0.0,3.0,31,0.13857456953293323,0.24776623127298059,2.092011797834364,2.1032481162374013
1121,"Slotsherrensvej 9, 1 th",2720,Frederiksberg,55.694540993773,12.49197253673219,1,2,61,1911,10.34541315764707,31114,1898000,2686,0.0,4.0,31,0.6928053525479664,0.8085135733922955,4.462199811909386,4.78251436255761
1122,"Holger Danskes Vej 19, st th",2000,Frederiksberg,55.68660460379774,12.53735797482543,0,2,55,0,10.61910536672344,40909,2250000,2761,0.0,3.0,31,0.6113842316628237,0.6307091438114657,1.6661965191240324,1.8072215143016914
1123,"Christian Langes Plads 13, TV",2450,København,55.655930353186925,12.56078216181623,0,4,145,0,10.989942910933607,59275,8595000,5771,0.0,6.0,31,1.9897828642031616,1.798590110738783,1.6062008120572395,3.1592528642051336
1124,"Nørre Farimagsgade 69, 5 tv",1364,København,55.68557964624553,12.56869965267432,5,3,108,910,10.700949702360713,44398,4795000,2911,0.0,4.0,31,0.3499256713385112,0.32952186501804204,0.717296237280844,0.2426024163688757
1125,Berggreensgade 30,2100,København,55.71546706047403,12.574294528584721,0,3,63,0,10.994118071462582,59523,3750000,1745,-6.1,4.0,31,1.1927983107146711,3.593174056196624,2.815873027657551,3.5259558386097374
1126,"Poppelgade 16, st th",2200,Frederiksberg,55.69227761596582,12.558517497083619,0,2,51,650,10.837264505417556,50882,2595000,1841,0.0,3.0,31,0.2961132916716465,1.2079610236961054,0.2943928477205545,1.0115875317654004
1127,"Taastrup Have 4, 2 th",2630,Høje-Taastrup,55.653097125010994,12.29723303939837,2,2,60,10770,10.123265446374038,24916,1495000,1915,0.0,3.0,31,0.6585725186196265,12.777342657022194,15.192305325194832,17.24788755874656
1128,"Grækenlandsvej 118, 1 tv",2300,Tårnby,55.64532263683094,12.619936273743589,1,2,50,0,10.515966830028619,36900,1845000,2185,0.0,4.0,31,0.9827566857330184,1.1709504718548864,4.170151904901163,5.506822821148166
1129,"Frimestervej 5, st TH",2400,København,55.70678599108445,12.536587461517652,0,2,49,0,10.614327292626992,40714,1995000,2521,0.0,3.0,31,0.9886131544338316,2.846034276573394,2.399770297342675,3.1158466892389196
1130,"Victor Bendix Gade 18, st TV",2100,København,55.71204755745418,12.566352891317289,0,3,83,0,10.526453655972313,37289,3095000,3094,0.0,4.0,31,0.905525740651991,3.2279091322780324,2.3499709850706285,3.104428697199608
1131,"Kastanie Allé 17, 2 th",2720,Frederiksberg,55.6838128649558,12.490124174259009,2,3,93,0,10.535078427396966,37612,3498000,4047,0.0,2.0,31,0.23127426147646987,0.39244534252902097,3.838587632195354,4.757989490626435
1132,"Christian Langes Plads 13, TV",2450,København,55.65591241709189,12.56078053182877,0,4,145,0,11.057424166724601,63413,9195000,5771,0.0,6.0,31,1.9917580960180574,1.7996400451651249,1.6070150555203897,3.1612501198202043
1133,"Christian Langes Plads 9, TH",2450,København,55.65581561164115,12.560708118223538,0,2,61,0,11.011604528218484,60573,3695000,2308,0.0,6.0,31,2.0020083929633565,1.8088361208558048,1.6078898666474515,3.1724287757242515
1134,"Bogensegade 9, 1 th",2100,København,55.708655978501476,12.58091811817038,1,3,70,0,10.789319076925574,48500,3395000,2713,0.0,2.0,31,0.6365887529805493,2.888221505792851,2.2722480136054886,2.8883143976087107
1135,Vangedevej 232C,2870,Gentofte,55.729648482689115,12.52450710118111,0,2,40,0,10.528757310692988,37375,1495000,1522,0.0,0.0,31,2.038214148060584,5.153694503215996,4.9218410914044295,5.689390787779771
1136,"Tværbommen 21, 2 TH",2820,Gladsaxe,55.750818772259315,12.520598894441221,2,3,63,0,10.40232156344974,32936,2075000,2875,0.0,2.0,31,1.7557812296478634,7.311719451678841,7.160761823108114,7.945221109931917
