Address,Zip_code,Municipality,Latitude,Longitude,Floor,Rooms,Area,Land_area,log_sqm_price,Sqm_price,Price,Owner_expense,Yearly_expenses,First_year_expenses,log_yearly_sqm_exp,Price_development,Energy_saving,Days_on_market
"Lyngbyvej 63, 2",2100,København,55.71078479044564,12.56029715284873,2,3,71,0,10.805577935009142,49295,3500000,2724,151338.0,326338.0,7.664591147843015,0.0,3.0,217
"Ørestads Boulevard 55A, 8 801",2300,Tårnby,55.63505493438014,12.58349282468927,8,2,106,0,10.85680428324673,51886,5500000,4232,237234.0,512234.0,7.713363180676063,0.0,4.0,219
"Rådmand Steins Alle 33, 3 33",2000,Frederiksberg,55.67279424747837,12.49563355693885,3,2,71,0,10.467095361741087,35140,2495000,3755,129954.0,249954.0,7.512255943624235,-10.7,3.0,219
"Strandvejen 63, 4 th",2100,København,55.71764002450927,12.57686667970742,4,6,275,0,10.500811921918736,36345,9995000,9007,447228.0,942228.0,7.394052713003216,-22.5,2.0,219
"Ny Ordrup Sidealle 1, 2 MF",2920,Gentofte,55.76310404984022,12.58573732284101,2,4,113,0,10.340871136212566,30973,3500000,4120,168090.0,343090.0,7.3048670105151,0.0,3.0,220
"Edvard Thomsens Vej 15, st TH",2300,Tårnby,55.63311791769726,12.57346095221626,0,4,115,0,10.404262840448617,33000,3795000,4777,186288.0,371288.0,7.390117013913547,0.0,4.0,221
"Holmbladsgade 111A, 1 tv",2300,Tårnby,55.66792837017239,12.61658450858758,1,4,108,0,10.636336099947625,41620,4495000,2791,186186.0,406186.0,7.452370225904202,-5.4,3.0,221
"Blegdamsvej 32, st",2200,Frederiksberg,55.69285519391041,12.56525605846459,0,5,133,0,10.716083048071518,45075,5995000,5287,266988.0,561988.0,7.6046098643304045,0.0,8.0,221
"Bernstorffsgade 23, st",1577,København,55.67037709800996,12.56954152688188,0,2,147,0,10.234839560272293,27857,4095000,3606,182406.0,382406.0,7.123557664039454,-4.7,4.0,223
"Islands Brygge 30B, 13 5",2300,Tårnby,55.6617716745558,12.56955267195109,1,2,111,0,10.828738025781755,50450,5600000,4570,244680.0,524680.0,7.698176312044167,-5.9,5.0,224
"Vejlebrovej 64, 3 th",2635,Ishøj,55.61208107576093,12.36109122733422,3,3,96,0,9.863602618837213,19218,1845000,3289,102162.0,192162.0,6.969966876180862,0.0,3.0,224
"Islands Brygge 77E, 2 TH",2300,Tårnby,55.6593874663213,12.5683651958397,2,4,135,0,10.701152393651311,44407,5995000,5067,264348.0,559348.0,7.579746917469291,-4.8,5.0,224
Bådsmandsstræde 6,1407,København,55.67451561144635,12.59316592487341,0,2,274,0,11.172784506812487,71167,19500000,9786,778482.0,1753482.0,7.951973042213533,-22.0,5.0,225
"Islands Brygge 60, th",2300,Tårnby,55.65720871198481,12.5659878232268,0,4,136,0,10.643136566747494,41904,5699000,6418,270208.8,555208.8,7.594295386709644,0.0,5.0,227
"Frederiksgade 9, 3 th",1265,København,55.68533589042494,12.58998918541003,3,6,223,0,11.08248095315105,65022,14500000,9317,603354.0,1328354.0,7.903087596670766,-3.3,5.0,227
"Islands Brygge 60, tv",2300,Tårnby,55.65720871198481,12.5659878232268,0,4,143,0,11.021591962782166,61181,8749000,6814,378190.8,818190.8,7.880309478897141,0.0,5.0,227
"Islands Brygge 40, mf",2300,Tårnby,55.65764214453157,12.56623403542513,0,4,143,0,10.677038913891867,43349,6199000,6728,290878.8,600878.8,7.617817334290293,0.0,5.0,227
"Antwerpengade 13, 2 3",2150,København,55.70730697946668,12.59598721613436,2,5,134,0,10.862856930775358,52201,6995000,5861,307776.0,652776.0,7.739287724686423,-3.5,8.0,227
"Islands Brygge 50, th",2300,Tårnby,55.65727682407623,12.56550097753503,0,3,137,0,11.18795680773243,72255,9899000,6427,412696.8,907696.8,8.010487536066156,0.0,5.0,227
"Dag Hammarskjölds Alle 42D, 4",2100,København,55.69616509985507,12.58034786989921,4,9,616,0,10.557737967466126,38474,23700000,9199,913818.0,2098818.0,7.30213974234833,0.0,3.0,228
"Nørgaardsvej 22H, 2 TV",2800,Rudersdal,55.77044255500033,12.50976857278183,2,3,71,0,10.649772575258925,42183,2995000,3476,143556.0,288556.0,7.6118006049175895,0.0,2.0,228
"Nordre Frihavnsgade 15, 4 th",2100,København,55.70070911048727,12.57931483939202,4,3,78,0,10.765765506102406,47371,3695000,3176,163686.0,343686.0,7.64899641071551,-2.6,3.0,229
"Ordrupvej 47A, 2 tv",2920,Gentofte,55.76475206290976,12.58164642698804,2,5,133,0,10.428097731272736,33796,4495000,4401,205506.0,425506.0,7.342881381350738,0.0,4.0,229
"Herluf Trolles Gade 22, st th",1052,København,55.67851413935172,12.59111406818152,0,5,99,0,11.009638024242527,60454,5985000,3759,248280.0,543280.0,7.827192570392999,-4.2,4.0,231
"Willemoesgade 23, 4 TV",2100,København,55.69776865207575,12.5817842501282,4,6,201,1541,10.758200708677464,47014,9450000,7856,414792.0,884792.0,7.632227560689363,-5.0,3.0,231
"Høyrups Alle 2, 3 TV",2900,Gentofte,55.7394746541574,12.57708087037105,3,4,135,0,10.855415662001414,51814,6995000,3619,280872.0,625872.0,7.640379550084282,-6.7,3.0,231
"Nørregade 24A, 4",1165,København,55.68130567581766,12.57127008960511,4,4,205,0,10.969025533474808,58048,11900000,7672,495474.0,1090474.0,7.790260179986802,0.0,3.0,232
"Hessensgade 29, 1 TV",2300,Tårnby,55.66463067539198,12.61620046775485,1,2,56,0,10.529693327342192,37410,2095000,1730,92094.0,192094.0,7.405213382806314,-4.6,2.0,232
"Hillerødgade 17, 4 tv",2200,Frederiksberg,55.69707280536211,12.54040596121029,4,2,54,0,10.678790591109305,43425,2345000,2159,105552.0,220552.0,7.5779749548983775,-6.0,3.0,233
"Æbeløgade 32, 4 th",2100,København,55.71247717809842,12.56084943547451,4,2,60,2738,10.71254935769243,44916,2695000,2246,118626.0,248626.0,7.589386403580835,0.0,3.0,234
"Robert Jacobsens Vej 62, 7 P4",2300,Tårnby,55.61841848337068,12.57215388242984,7,3,124,0,10.418315157681416,33467,4150000,4942,200154.0,405154.0,7.3865607836272265,-3.5,5.0,234
"Strandpromenaden 61, 1",2100,København,55.7190893453335,12.58297302651609,1,4,167,0,11.336212152533827,83802,13995000,8862,581088.0,1276088.0,8.154663674942768,0.0,8.0,234
"Jens Otto Krags Gade 10, 6 TH",2300,Tårnby,55.65845202691087,12.56837542635455,6,6,194,0,11.112209063884269,66984,12995000,8128,538380.0,1183380.0,7.92846175045683,-5.8,4.0,238
"Antwerpengade 13, 2 6",2150,København,55.70730697946668,12.59598721613436,2,5,132,0,10.877896237744931,52992,6995000,5400,302244.0,647244.0,7.736187994577007,-6.7,8.0,238
"Odensegade 11, 1 TH",2100,København,55.69992861114157,12.57956186344102,1,6,166,0,10.75698756830457,46957,7795000,5491,330456.0,715456.0,7.596241009435775,-2.5,4.0,240
"Teglholmsgade 66, 2 mf",2450,København,55.64964779298092,12.55542497218437,2,3,98,0,10.61557914909701,40765,3995000,3431,176916.0,371916.0,7.498462843967248,-8.2,8.0,243
"Brannersvej 3, st th",2920,Gentofte,55.75614547358761,12.57058806555182,0,4,98,0,10.41989755459602,33520,3285000,4994,171570.0,331570.0,7.467779146906899,0.0,4.0,245
"Banebrinken 101, st 85",2400,København,55.72241721485995,12.53926026217055,0,1,63,0,10.259026851874566,28539,1798000,2567,91749.6,181749.6,7.283683679842756,0.0,3.0,245
"Amagerbrogade 263B, 3",2300,Tårnby,55.64431201502774,12.61548641317593,3,4,95,5815,10.324596324632314,30473,2895000,3440,139734.0,279734.0,7.293619002701305,-3.3,3.0,245
"H.C. Ørsteds Vej 54A, 2 mf",1879,Frederiksberg,55.6829672652161,12.55058882997072,2,2,52,0,10.738893555669819,46115,2398000,2310,109005.6,229005.6,7.647910817456934,-7.7,5.0,246
"Østerbrogade 151, 1 th",2100,København,55.71409529793186,12.57724319621753,1,4,139,0,10.53829032212183,37733,5245000,4218,228570.0,488570.0,7.405123855004473,-12.6,2.0,246
"Trekronergade 31, 1",2500,København,55.65870020592444,12.51998285010112,1,3,78,0,10.48768444858769,35871,2798000,3097,132009.6,272009.6,7.433921099507144,-15.8,2.0,246
"Dronningedammen 2, 2 TH",2970,Rudersdal,55.88020343810915,12.49925064055252,2,3,120,0,10.49819466028282,36250,4350000,5350,211830.0,426830.0,7.476047602396457,-9.3,5.0,246
"Sankt Jørgens Allé 10, 3 tv",1615,København,55.67410575535576,12.55912525715249,3,4,112,0,10.76470945058247,47321,5300000,4928,238806.0,503806.0,7.664907914517987,0.0,3.0,247
"Store Kongensgade 49, 5 th",1264,København,55.68376851061304,12.58701244678782,5,3,147,0,11.35080645549378,85034,12500000,5072,484614.0,1109614.0,8.10067538997455,0.0,4.0,247
"Weidekampsgade 37, 6",2300,Tårnby,55.66694156927511,12.58251214659687,6,4,116,0,10.811100743216596,49568,5750000,4442,248394.0,533394.0,7.669181283053997,-11.5,4.0,248
"Strandvejen 449, 1 TH",2930,Lyngby-Taarbæk,55.77743052438446,12.59026104008392,1,6,167,3479,11.139859780908724,68862,11500000,13701,554262.0,1129262.0,8.107398965706993,0.0,5.0,248
"H.C. Ørsteds Vej 44, 5",1879,Frederiksberg,55.68097723140821,12.54913519051187,5,4,154,0,10.793454842740767,48701,7500000,4228,304986.0,679986.0,7.591068550483063,-3.2,3.0,248
"Nørre Søgade 37B, 4 3",1370,København,55.68254911357267,12.56221651879136,4,3,80,0,10.807199502203423,49375,3950000,3685,178290.0,373290.0,7.709140082354934,-16.8,4.0,250
"Buddinge Hovedgade 171A, 1",2860,Gladsaxe,55.74751146076776,12.47923659382703,1,4,91,0,10.200736218857122,26923,2450000,1849,105408.0,225408.0,7.054734307020462,-5.6,2.0,252
Toldbodgade 7A,1253,København,55.68022743784382,12.5912553260071,0,4,141,0,10.920871708970335,55319,7800000,4596,319572.0,709572.0,7.725977989146261,-2.5,5.0,254
"Willemoesgade 23, 1 tv",2100,København,55.69776865207575,12.5817842501282,1,6,201,0,10.839482867684618,50995,10250000,7858,441936.0,951936.0,7.695615446136661,-4.7,3.0,255
"Kattesundet 14C, 1 TV",1458,København,55.676702271563,12.5715662362783,1,4,149,707,10.497035367873318,36208,5395000,7270,270444.0,535444.0,7.503874025861207,0.0,2.0,255
"Islands Brygge 62, tv",2300,Tårnby,55.65749865666011,12.56622097480106,0,4,147,0,10.77084010928777,47612,6999000,6928,320398.8,670398.8,7.686889162072239,0.0,5.0,256
"Islands Brygge 40, mf",2300,Tårnby,55.65764214453157,12.56623403542513,0,4,143,0,10.70880202996682,44748,6399000,6761,298054.8,618054.8,7.642188010938909,0.0,5.0,256
"Islands Brygge 54, th",2300,Tårnby,55.65749865666011,12.56622097480106,0,4,112,0,10.968646464945019,58026,6499000,5133,281908.8,606908.8,7.830840022063403,0.0,5.0,256
"Islands Brygge 62, th",2300,Tårnby,55.65749865666011,12.56622097480106,0,4,127,0,10.754535515348346,46842,5949000,5986,273334.8,573334.8,7.674265609952998,0.0,5.0,256
"Islands Brygge 40, th",2300,Tårnby,55.65749865666011,12.56622097480106,0,4,137,0,10.66179025135177,42693,5849000,6456,275584.8,570584.8,7.606669738377791,0.0,5.0,256
"Christoffers Alle 66, 1 2",2800,Rudersdal,55.75431111617006,12.48708100231947,1,2,45,0,10.267331735953192,28777,1295000,2425,73314.0,133314.0,7.395844375774257,0.0,3.0,260
"Taarbækdalsvej 1B, 3 mf",2930,Lyngby-Taarbæk,55.78791073858667,12.59347618039965,3,4,84,0,10.931176536200338,55892,4695000,3822,205338.0,435338.0,7.801595882018701,-2.2,4.0,260
"Andrei Sakharovs Vej 19, tv",2450,København,55.65593634308153,12.56057595288094,0,4,112,112,10.809889551659912,49508,5545000,4603,243360.0,518360.0,7.683798236198025,0.0,6.0,261
"Andrei Sakharovs Vej 17, mf",2450,København,55.65593634308153,12.56057595288094,0,2,73,0,10.77636961399326,47876,3495000,2870,153234.0,323234.0,7.649262002631831,0.0,6.0,261
"Tuborg Sundpark 8, st th",2900,Gentofte,55.72744286425176,12.58635200949833,0,4,155,0,11.169519243746086,70935,10995000,8864,479412.0,1024412.0,8.036890515039008,-8.0,4.0,261
"Andrei Sakharovs Vej 13, tv",2450,København,55.65593634308153,12.56057595288094,0,2,71,0,10.804156903507327,49225,3495000,2712,151338.0,321338.0,7.664591147843015,0.0,6.0,261
"Parmagade 4, 3 1",2300,Tårnby,55.65242290114895,12.61273606690134,3,5,151,0,10.589131655274922,39701,5995000,4510,257664.0,552664.0,7.442131852744485,0.0,8.0,261
"Vølundsgade 10, 1 th",2200,Frederiksberg,55.70037314064663,12.54941403924946,1,2,58,876,10.66935066538315,43017,2495000,2109,110202.0,230202.0,7.549627313810171,-5.7,2.0,262
Scherfigsvej 6A,2100,København,55.72144228276837,12.57968392000922,0,5,220,0,11.255086943859132,77272,17000000,7942,671604.0,1521604.0,8.02379661374157,0.0,5.0,262
"Store Kongensgade 23B, 2",1264,København,55.68265437725805,12.585446154414,2,5,177,0,10.94142938500409,56468,9995000,9925,458244.0,953244.0,7.859007339752715,-9.1,2.0,262
"C.F. Møllers Allé 18, 2 TV",2300,Tårnby,55.63512803049959,12.57421637937457,2,4,105,0,10.528891081009554,37380,3925000,4130,182700.0,377700.0,7.461640392208575,-0.5,5.0,263
Virumgade 50B,2830,Rudersdal,55.78942624929579,12.46534243247384,0,3,101,0,10.680838004378147,43514,4395000,3031,185676.0,400676.0,7.516637981436413,-1.2,4.0,263
"Ørestads Boulevard 59B, 7 716",2300,Tårnby,55.63397334879205,12.58204288316867,7,1,106,0,10.313641650130425,30141,3195000,4202,159048.0,314048.0,7.313522228324105,-13.6,5.0,265
"Stationsparken 35, 5",2600,Albertslund,55.66136514139616,12.3935814130045,5,4,107,0,10.205664071138361,27056,2895000,3151,136266.0,276266.0,7.149535302361742,0.0,8.0,266
"Stationsparken 35, 5 2",2600,Albertslund,55.66136514139616,12.3935814130045,5,3,94,0,10.317747208325788,30265,2845000,2777,129918.0,269918.0,7.231363978918341,0.0,8.0,266
"Valby Langgade 7B, 1",2500,København,55.66641383156755,12.52565527652249,1,6,186,0,10.729240697644094,45672,8495000,6420,365334.0,785334.0,7.58282060892464,-5.1,3.0,266
"Tuborg Boulevard 11, 2 th",2900,Gentofte,55.72810131364,12.58166421723211,2,4,167,0,11.182001806479425,71826,11995000,10970,538584.0,1133584.0,8.078704939854767,-6.3,4.0,266
"Stationsparken 35, 4 1",2600,Albertslund,55.66136514139616,12.3935814130045,4,4,111,0,10.283087694449238,29234,3245000,3313,149910.0,309910.0,7.208260191694026,0.0,8.0,266
"Krudtløbsvej 30, st tv",1439,København,55.68687665708968,12.60948551153726,0,3,92,0,10.997556201154365,59728,5495000,4327,238518.0,508518.0,7.86041148111176,0.0,5.0,266
"Stationsparken 35, 8",2600,Albertslund,55.66136514139616,12.3935814130045,8,4,123,0,10.225607282932941,27601,3395000,3628,158940.0,323940.0,7.164097696121753,0.0,8.0,266
"Stationsparken 35, 2 4",2600,Albertslund,55.66136514139616,12.3935814130045,2,4,107,0,10.2396025825095,27990,2995000,3180,140004.0,285004.0,7.176597438149951,0.0,8.0,266
"Stationsparken 35, 2 1",2600,Albertslund,55.66136514139616,12.3935814130045,2,4,111,0,10.251782482029256,28333,3145000,3373,147240.0,302240.0,7.190288986180623,0.0,8.0,266
"Stationsparken 35, 6",2600,Albertslund,55.66136514139616,12.3935814130045,6,4,107,0,10.2561494549844,28457,3045000,3180,141534.0,291534.0,7.187466415425774,0.0,8.0,266
"Krudtløbsvej 30, 2 th",1439,København,55.68687665708968,12.60948551153726,2,3,95,0,11.001216117502114,59947,5695000,4451,246786.0,526786.0,7.86239995170984,0.0,5.0,266
"Store Kongensgade 23A, 2",1264,København,55.68258217101359,12.58545545538522,2,2,124,0,11.074032830749546,64475,7995000,4477,325068.0,720068.0,7.871508104590363,-11.2,5.0,266
Valby Langgade 7B,2500,København,55.66643845520331,12.52573703374407,0,5,195,0,11.067825157821375,64076,12495000,9473,537570.0,1157570.0,7.921814704498824,0.0,3.0,266
"Jens Otto Krags Gade 12, 6 TH",2300,Tårnby,55.65856676341299,12.56844949751363,6,6,151,0,10.669257674565925,43013,6495000,6131,294066.0,614066.0,7.574279674107749,-7.1,4.0,266
"Stationsparken 35, 3 3",2600,Albertslund,55.66136514139616,12.3935814130045,3,4,107,0,10.2561494549844,28457,3045000,3180,141534.0,291534.0,7.187466415425774,0.0,8.0,266
"Karlslunde Kysthave 11, 3 tv",2690,Solrød,55.56579207364489,12.27055214725011,3,2,96,0,10.443541826962248,34322,3295000,3581,154986.0,314986.0,7.386741877773573,-5.7,4.0,267
"Nørrebrogade 25, 5 mf",2200,Frederiksberg,55.6880793512277,12.55972745805892,5,3,116,0,10.932946242515648,55991,6495000,4958,279990.0,599990.0,7.788918976121537,-7.1,3.0,267
"Tuborg Sundpark 10, 4 th",2900,Gentofte,55.72692659656312,12.58647989305629,4,4,162,0,11.560829522377283,104907,16995000,14011,744576.0,1589576.0,8.432973872597994,0.0,4.0,267
"Søllerød Park 1, 1 14",2840,Rudersdal,55.80940312018691,12.50218108077065,1,3,88,0,10.2115235708683,27215,2395000,3664,125472.0,240472.0,7.262501090613852,-4.0,3.0,267
"C.F. Møllers Allé 64, 5 th",2300,Tårnby,55.63441660907444,12.57795054876347,5,4,102,0,10.575564302476781,39166,3995000,3785,181164.0,376164.0,7.482185164071465,-4.9,5.0,268
"Holsteinsgade 66, 1 14",2100,København,55.70030085538582,12.59082115507847,1,2,71,0,10.506409105022517,36549,2595000,3995,136224.0,261224.0,7.559375991586563,0.0,3.0,269
"Islands Brygge 79C, 4 TV",2300,Tårnby,55.65890207773025,12.56805059469407,4,2,151,0,10.637968596589051,41688,6295000,4729,270462.0,580462.0,7.49060704999393,-3.2,5.0,273
"Længehuset 3.sal, O",2300,Tårnby,55.65302619253018,12.56541636561882,0,4,110,0,10.800493522998416,49045,5395000,6748,264180.0,529180.0,7.783905602185438,1.9,8.0,273
"Paulas Passage 2, th",1799,København,55.66745284376803,12.53173043153657,0,2,61,0,11.038319260104576,62213,3795000,2430,158124.0,343124.0,7.860260950159941,0.0,8.0,273
"Ottilia Jacobsens Plads 17, th",1799,København,55.66745284376803,12.53173043153657,0,2,61,0,11.038319260104576,62213,3795000,2336,156996.0,341996.0,7.853101742125565,0.0,8.0,273
"Længehuset stuen, L",2300,Tårnby,55.65299652033089,12.56550908346581,0,3,90,0,10.726675666147958,45555,4100000,4526,193302.0,398302.0,7.6721993414241165,2.6,8.0,273
"Længehuset 2.sal, O",2300,Tårnby,55.6530238857167,12.565495670457,0,4,110,0,10.762721041922928,47227,5195000,5547,242988.0,497988.0,7.700286972594854,2.0,8.0,273
"Paulas Passage 2, tv",1799,København,55.66745284376803,12.53173043153657,0,2,58,0,11.088751431256087,65431,3795000,2292,156468.0,341468.0,7.900163784665053,0.0,8.0,273
"Længehuset 1.sal, P",2300,Tårnby,55.65297238449048,12.56541146983805,0,4,110,0,10.762721041922928,47227,5195000,5615,243804.0,498804.0,7.703639536993195,4.0,8.0,273
"Længehuset 2.sal, L",2300,Tårnby,55.65297238449048,12.56541146983805,0,3,99,0,10.828817309060954,50454,4995000,4982,229428.0,474428.0,7.748224683635814,4.2,8.0,273
"Sundkaj 5, th",2150,København,55.710257,12.595112,0,4,97,0,11.063727880997059,63814,6190000,5399,274926.0,579926.0,7.949546271024779,0.0,5.0,274
"Sundkaj 7, tv",2150,København,55.7092899718437,12.60042183233363,0,4,96,0,11.061892744689834,63697,6115000,5344,271476.0,576476.0,7.947280825190921,0.0,5.0,274
"Sundkaj 5, tv",2150,København,55.710257,12.595112,0,4,96,0,11.064354506326959,63854,6130000,5344,272034.0,577034.0,7.949334145998449,0.0,5.0,274
"Sundkaj 7, th",2150,København,55.7092899718437,12.60042183233363,0,4,102,0,11.081373022098745,64950,6625000,5673,292746.0,622746.0,7.962087804546906,0.0,5.0,274
"Fuglegårdsvænget 87, 1 mf",2820,Gladsaxe,55.74117777698537,12.52443170933503,1,2,57,0,10.270177181692885,28859,1645000,2089,80982.0,160982.0,7.258930918902787,-1.8,2.0,275
"Husumgade 1, 3 6",2200,Frederiksberg,55.69246846777256,12.54634096923544,3,3,74,1289,10.67301690301488,43175,3195000,3872,155088.0,310088.0,7.647682883528219,-5.9,4.0,276
"Hardenbergvej 1, 2 TV",2500,København,55.66920045979006,12.48953779534292,2,3,73,0,10.215667096588296,27328,1995000,3726,112656.0,207656.0,7.341634765610523,-7.2,0.0,276
"Ordrupvej 132F, 1 tv",2920,Gentofte,55.7598164553895,12.56524694486859,1,3,79,2575,10.575845118888516,39177,3095000,3703,149670.0,299670.0,7.546740297056171,-4.8,2.0,277
"Randersgade 4, 4 th",2100,København,55.70223630321799,12.58182713006753,4,4,112,0,10.664573716104266,42812,4795000,3487,204708.0,439708.0,7.510840981173425,-12.7,3.0,277
"Frederikskaj 2E, 1 tv",2450,København,55.6469285860485,12.54344383807954,1,4,117,0,10.711546985327436,44871,5250000,3828,224076.0,484076.0,7.557566624209324,-2.7,8.0,277
Guldagervej 17,2720,Frederiksberg,55.68402525190979,12.48075322994868,0,3,75,474,10.594958328715128,39933,2995000,3467,143448.0,288448.0,7.5562397656358895,0.0,3.0,277
Lyshøjgårdsvej 93,2500,København,55.66277683838987,12.50919863327889,0,1,34,0,10.62203441272879,41029,1395000,1494,65532.0,130532.0,7.563933327323992,-12.5,3.0,280
"Norsvej 1, 3 4",1916,Frederiksberg,55.67773727056001,12.55482472360287,3,3,114,0,10.935603849915873,56140,6400000,3869,263388.0,583388.0,7.745185060772461,-5.2,4.0,281
"Breslaugade 10, 2 4",2300,Tårnby,55.66388555322918,12.61859736727358,2,2,82,0,10.570367756845354,38963,3195000,3063,145380.0,300380.0,7.480387035774373,0.0,4.0,281
"Vodroffsvej 26, 3 TH",1900,Frederiksberg,55.67792329944472,12.55492118004828,3,3,122,0,10.898552495574508,54098,6600000,3910,270660.0,600660.0,7.70459765489724,-2.9,4.0,281
