date,identifier,type,value,country
1864-02-06,ASN00086071,TMAX,23.1,AS
1864-02-06,CA006158350,TMAX,-0.6,CA
1864-02-06,EIE00101859,TMAX,8.3,EI
1864-02-06,BE000006447,TMAX,0.7,BE
1864-02-06,AGE00135039,TMAX,10.0,AG
1864-02-06,GME00125218,TMAX,0.0,GM
1864-02-06,EZE00100082,TMAX,0.3,EZ
1864-02-06,ITE00100554,TMAX,1.4,IT
1864-02-06,ASN00066062,TMAX,26.3,AS
1864-02-06,AU000005901,TMAX,1.4,AU
1864-02-06,GM000004204,TMAX,-1.3,GM
1864-02-06,UK000047811,TMAX,4.9,UK
1864-02-06,UK000056225,TMAX,-0.1,UK
1864-02-06,SZ000006717,TMAX,-9.0,SZ
1864-02-07,ITE00100550,TMAX,2.9,IT
1864-02-07,ASN00086071,TMAX,23.5,AS
1864-02-07,CA006158350,TMAX,1.1,CA
1864-02-07,EIE00101859,TMAX,9.4,EI
1864-02-07,BE000006447,TMAX,-1.7,BE
1864-02-07,GME00125218,TMAX,-1.9,GM
1864-02-07,EZE00100082,TMAX,0.9,EZ
1864-02-07,ITE00100554,TMAX,2.7,IT
1864-02-07,ASN00066062,TMAX,26.7,AS
1864-02-07,AU000005901,TMAX,4.5,AU
1864-02-07,GM000004204,TMAX,0.8,GM
1864-02-07,UK000047811,TMAX,3.1,UK
1864-02-07,UK000056225,TMAX,1.4,UK
1864-02-07,SZ000006717,TMAX,-13.8,SZ
1864-02-08,ITE00100550,TMAX,-0.6,IT
1864-02-08,ASN00086071,TMAX,16.7,AS
1864-02-08,CA006158350,TMAX,-1.7,CA
1864-02-08,EIE00101859,TMAX,7.8,EI
1864-02-08,BE000006447,TMAX,-0.6,BE
1864-02-08,AGE00135039,TMAX,11.0,AG
1864-02-08,GME00125218,TMAX,-3.5,GM
1864-02-08,EZE00100082,TMAX,1.9,EZ
1864-02-08,ITE00100554,TMAX,2.1,IT
1864-02-08,ASN00066062,TMAX,32.8,AS
1864-02-08,AU000005901,TMAX,0.6,AU
1864-02-08,GM000004204,TMAX,-2.3,GM
1864-02-08,UK000047811,TMAX,3.1,UK
1864-02-08,UK000056225,TMAX,2.1,UK
1864-02-08,SZ000006717,TMAX,-17.4,SZ
1864-02-09,ITE00100550,TMAX,0.9,IT
1864-02-09,ASN00086071,TMAX,18.9,AS
1864-02-09,CA006158350,TMAX,-7.2,CA
1864-02-09,EIE00101859,TMAX,8.9,EI
1864-02-09,BE000006447,TMAX,1.3,BE
1864-02-09,AGE00135039,TMAX,12.0,AG
1864-02-09,GME00125218,TMAX,-2.3,GM
1864-02-09,EZE00100082,TMAX,-3.0,EZ
1864-02-09,ITE00100554,TMAX,-1.3,IT
1864-02-09,ASN00066062,TMAX,24.3,AS
1864-02-09,AU000005901,TMAX,-1.4,AU
1864-02-09,GM000004204,TMAX,-2.1,GM
1864-02-09,UK000047811,TMAX,3.7,UK
1864-02-09,UK000056225,TMAX,3.8,UK
1864-02-09,SZ000006717,TMAX,-15.0,SZ
1864-02-10,ITE00100550,TMAX,-1.0,IT
1864-02-10,ASN00086071,TMAX,19.0,AS
1864-02-10,CA006158350,TMAX,-8.9,CA
1864-02-10,EIE00101859,TMAX,9.4,EI
1864-02-10,BE000006447,TMAX,0.1,BE
1864-02-10,AGE00135039,TMAX,13.5,AG
1864-02-10,GME00125218,TMAX,-2.3,GM
1864-02-10,EZE00100082,TMAX,-3.0,EZ
1864-02-10,ITE00100554,TMAX,-1.1,IT
1864-02-10,ASN00066062,TMAX,19.0,AS
1864-02-10,AU000005901,TMAX,-0.8,AU
1864-02-10,GM000004204,TMAX,-1.0,GM
1864-02-10,UK000047811,TMAX,5.3,UK
1864-02-10,UK000056225,TMAX,6.6,UK
1864-02-10,SZ000006717,TMAX,-15.9,SZ
1864-02-11,ITE00100550,TMAX,-1.8,IT
1864-02-11,ASN00086071,TMAX,19.9,AS
1864-02-11,CA006158350,TMAX,2.2,CA
1864-02-11,EIE00101859,TMAX,8.9,EI
1864-02-11,BE000006447,TMAX,1.0,BE
1864-02-11,AGE00135039,TMAX,14.5,AG
1864-02-11,GME00125218,TMAX,-5.4,GM
1864-02-11,EZE00100082,TMAX,-5.7,EZ
1864-02-11,ITE00100554,TMAX,1.0,IT
1864-02-11,ASN00066062,TMAX,20.0,AS
1864-02-11,AU000005901,TMAX,-3.1,AU
1864-02-11,GM000004204,TMAX,-4.4,GM
1864-02-11,UK000047811,TMAX,6.4,UK
1864-02-11,UK000056225,TMAX,11.7,UK
1864-02-11,SZ000006717,TMAX,-11.6,SZ
1864-02-12,ITE00100550,TMAX,2.5,IT
1864-02-12,ASN00086071,TMAX,20.7,AS
1864-02-12,CA006158350,TMAX,1.7,CA
1864-02-12,EIE00101859,TMAX,10.0,EI
1864-02-12,BE000006447,TMAX,8.2,BE
1864-02-12,AGE00135039,TMAX,15.5,AG
1864-02-12,GME00125218,TMAX,-3.0,GM
1864-02-12,EZE00100082,TMAX,-4.8,EZ
1864-02-12,ITE00100554,TMAX,4.1,IT
1864-02-12,ASN00066062,TMAX,19.3,AS
1864-02-12,AU000005901,TMAX,-0.9,AU
1864-02-12,GM000004204,TMAX,-1.6,GM
1864-02-12,UK000047811,TMAX,10.2,UK
1864-02-12,UK000056225,TMAX,13.4,UK
1864-02-12,SZ000006717,TMAX,-0.5,SZ
1864-02-13,ITE00100550,TMAX,3.8,IT
1864-02-13,ASN00086071,TMAX,22.1,AS
1864-02-13,CA006158350,TMAX,3.9,CA
1864-02-13,EIE00101859,TMAX,10.6,EI
1864-02-13,BE000006447,TMAX,9.9,BE
1864-02-13,AGE00135039,TMAX,15.5,AG
1864-02-13,GME00125218,TMAX,5.6,GM
1864-02-13,EZE00100082,TMAX,5.5,EZ
1864-02-13,ITE00100554,TMAX,2.9,IT
1864-02-13,ASN00066062,TMAX,21.2,AS
1864-02-13,AU000005901,TMAX,7.0,AU
1864-02-13,GM000004204,TMAX,8.6,GM
1864-02-13,UK000047811,TMAX,11.3,UK
1864-02-13,UK000056225,TMAX,10.4,UK
1864-02-13,SZ000006717,TMAX,6.4,SZ
1864-02-14,ITE00100550,TMAX,3.8,IT
1864-02-14,ASN00086071,TMAX,23.3,AS
1864-02-14,CA006158350,TMAX,0.6,CA
1864-02-14,EIE00101859,TMAX,10.0,EI
1864-02-14,BE000006447,TMAX,7.2,BE
1864-02-14,GME00125218,TMAX,6.5,GM
1864-02-14,EZE00100082,TMAX,8.6,EZ
1864-02-14,ITE00100554,TMAX,3.6,IT
1864-02-14,ASN00066062,TMAX,21.1,AS
1864-02-14,AU000005901,TMAX,10.4,AU
1864-02-14,GM000004204,TMAX,8.8,GM
1864-02-14,UK000047811,TMAX,10.2,UK
1864-02-14,UK000056225,TMAX,12.6,UK
1864-02-14,SZ000006717,TMAX,5.3,SZ
1864-02-15,ITE00100550,TMAX,7.5,IT
1864-02-15,ASN00086071,TMAX,25.6,AS
1864-02-15,CA006158350,TMAX,0.0,CA
1864-02-15,EIE00101859,TMAX,9.4,EI
1864-02-15,BE000006447,TMAX,9.3,BE
1864-02-15,AGE00135039,TMAX,14.5,AG
1864-02-15,GME00125218,TMAX,7.4,GM
1864-02-15,EZE00100082,TMAX,8.9,EZ
1864-02-15,ITE00100554,TMAX,5.1,IT
1864-02-15,ASN00066062,TMAX,21.8,AS
1864-02-15,AU000005901,TMAX,5.0,AU
1864-02-15,GM000004204,TMAX,7.6,GM
1864-02-15,UK000047811,TMAX,10.3,UK
1864-02-15,UK000056225,TMAX,9.3,UK
1864-02-15,SZ000006717,TMAX,4.0,SZ
1864-02-16,ITE00100550,TMAX,8.1,IT
1864-02-16,ASN00086071,TMAX,31.7,AS
1864-02-16,CA006158350,TMAX,-5.6,CA
1864-02-16,EIE00101859,TMAX,10.0,EI
1864-02-16,BE000006447,TMAX,9.3,BE
1864-02-16,AGE00135039,TMAX,14.5,AG
1864-02-16,GME00125218,TMAX,8.3,GM
1864-02-16,EZE00100082,TMAX,8.9,EZ
1864-02-16,ITE00100554,TMAX,5.9,IT
1864-02-16,ASN00066062,TMAX,23.9,AS
1864-02-16,AU000005901,TMAX,12.5,AU
1864-02-16,GM000004204,TMAX,10.3,GM
1864-02-16,UK000047811,TMAX,6.8,UK
1864-02-16,UK000056225,TMAX,6.3,UK
1864-02-16,SZ000006717,TMAX,1.3,SZ
1864-02-17,ITE00100550,TMAX,4.4,IT
1864-02-17,ASN00086071,TMAX,31.3,AS
1864-02-17,CA006158350,TMAX,-16.7,CA
1864-02-17,EIE00101859,TMAX,11.1,EI
1864-02-17,BE000006447,TMAX,5.0,BE
1864-02-17,AGE00135039,TMAX,17.0,AG
1864-02-17,GME00125218,TMAX,7.3,GM
1864-02-17,EZE00100082,TMAX,8.2,EZ
1864-02-17,ITE00100554,TMAX,3.6,IT
1864-02-17,ASN00066062,TMAX,25.2,AS
1864-02-17,AU000005901,TMAX,6.9,AU
1864-02-17,GM000004204,TMAX,8.3,GM
1864-02-17,UK000047811,TMAX,6.4,UK
1864-02-17,UK000056225,TMAX,3.9,UK
1864-02-17,SZ000006717,TMAX,-4.4,SZ
1864-02-18,ITE00100550,TMAX,7.5,IT
1864-02-18,ASN00086071,TMAX,34.5,AS
1864-02-18,CA006158350,TMAX,-13.9,CA
1864-02-18,EIE00101859,TMAX,10.6,EI
1864-02-18,BE000006447,TMAX,0.7,BE
1864-02-18,AGE00135039,TMAX,12.0,AG
1864-02-18,GME00125218,TMAX,0.4,GM
1864-02-18,EZE00100082,TMAX,0.8,EZ
1864-02-18,ITE00100554,TMAX,5.8,IT
1864-02-18,ASN00066062,TMAX,24.6,AS
1864-02-18,AU000005901,TMAX,2.1,AU
1864-02-18,GM000004204,TMAX,0.8,GM
1864-02-18,UK000047811,TMAX,5.9,UK
1864-02-18,UK000056225,TMAX,0.4,UK
1864-02-18,SZ000006717,TMAX,-13.3,SZ
1864-02-19,ITE00100550,TMAX,4.0,IT
1864-02-19,ASN00086071,TMAX,21.7,AS
1864-02-19,CA006158350,TMAX,-5.6,CA
1864-02-19,EIE00101859,TMAX,8.9,EI
1864-02-19,BE000006447,TMAX,-1.6,BE
1864-02-19,AGE00135039,TMAX,16.2,AG
1864-02-19,GME00125218,TMAX,-3.4,GM
1864-02-19,EZE00100082,TMAX,-3.4,EZ
1864-02-19,ITE00100554,TMAX,2.1,IT
1864-02-19,ASN00066062,TMAX,27.7,AS
1864-02-19,AU000005901,TMAX,-1.5,AU
1864-02-19,GM000004204,TMAX,-2.8,GM
1864-02-19,UK000047811,TMAX,3.6,UK
1864-02-19,UK000056225,TMAX,-0.7,UK
1864-02-19,SZ000006717,TMAX,-14.7,SZ
1864-02-20,ITE00100550,TMAX,0.0,IT
1864-02-20,ASN00086071,TMAX,21.1,AS
1864-02-20,CA006158350,TMAX,0.0,CA
1864-02-20,EIE00101859,TMAX,7.8,EI
1864-02-20,BE000006447,TMAX,-1.0,BE
1864-02-20,AGE00135039,TMAX,10.0,AG
1864-02-20,GME00125218,TMAX,-3.8,GM
1864-02-20,EZE00100082,TMAX,-2.5,EZ
1864-02-20,ITE00100554,TMAX,0.0,IT
1864-02-20,ASN00066062,TMAX,25.6,AS
1864-02-20,AU000005901,TMAX,-1.6,AU
1864-02-20,GM000004204,TMAX,-2.3,GM
1864-02-20,UK000047811,TMAX,3.2,UK
1864-02-20,UK000056225,TMAX,0.4,UK
1864-02-20,SZ000006717,TMAX,-14.2,SZ
1864-02-21,ITE00100550,TMAX,8.4,IT
1864-02-21,ASN00086071,TMAX,23.0,AS
1864-02-21,CA006158350,TMAX,2.8,CA
1864-02-21,EIE00101859,TMAX,7.2,EI
1864-02-21,BE000006447,TMAX,0.5,BE
1864-02-21,GME00125218,TMAX,-0.5,GM
1864-02-21,EZE00100082,TMAX,3.4,EZ
1864-02-21,ITE00100554,TMAX,2.0,IT
1864-02-21,ASN00066062,TMAX,25.7,AS
1864-02-21,AU000005901,TMAX,4.3,AU
1864-02-21,GM000004204,TMAX,-1.6,GM
1864-02-21,UK000047811,TMAX,2.1,UK
1864-02-21,UK000056225,TMAX,2.1,UK
1864-02-21,SZ000006717,TMAX,-7.5,SZ
1864-02-22,ITE00100550,TMAX,4.4,IT
1864-02-22,ASN00086071,TMAX,22.2,AS
1864-02-22,CA006158350,TMAX,5.6,CA
1864-02-22,EIE00101859,TMAX,6.7,EI
1864-02-22,BE000006447,TMAX,1.0,BE
1864-02-22,AGE00135039,TMAX,12.2,AG
1864-02-22,GME00125218,TMAX,2.0,GM
1864-02-22,EZE00100082,TMAX,6.5,EZ
1864-02-22,ITE00100554,TMAX,4.1,IT
1864-02-22,ASN00066062,TMAX,25.8,AS
1864-02-22,AU000005901,TMAX,10.6,AU
1864-02-22,GM000004204,TMAX,2.3,GM
1864-02-22,UK000047811,TMAX,3.8,UK
1864-02-22,UK000056225,TMAX,2.7,UK
1864-02-22,SZ000006717,TMAX,-8.1,SZ
1864-02-23,ITE00100550,TMAX,5.0,IT
1864-02-23,ASN00086071,TMAX,20.1,AS
1864-02-23,CA006158350,TMAX,7.2,CA
1864-02-23,EIE00101859,TMAX,7.2,EI
1864-02-23,BE000006447,TMAX,0.7,BE
1864-02-23,AGE00135039,TMAX,17.5,AG
1864-02-23,GME00125218,TMAX,3.8,GM
1864-02-23,EZE00100082,TMAX,7.3,EZ
1864-02-23,ITE00100554,TMAX,5.7,IT
1864-02-23,ASN00066062,TMAX,28.0,AS
1864-02-23,AU000005901,TMAX,6.0,AU
1864-02-23,GM000004204,TMAX,2.6,GM
1864-02-23,UK000047811,TMAX,4.2,UK
1864-02-23,UK000056225,TMAX,3.3,UK
1864-02-23,SZ000006717,TMAX,-4.3,SZ
1864-02-24,ITE00100550,TMAX,7.8,IT
1864-02-24,ASN00086071,TMAX,19.2,AS
1864-02-24,CA006158350,TMAX,5.6,CA
1864-02-24,EIE00101859,TMAX,5.0,EI
1864-02-24,BE000006447,TMAX,2.1,BE
1864-02-24,AGE00135039,TMAX,18.0,AG
1864-02-24,GME00125218,TMAX,1.6,GM
1864-02-24,EZE00100082,TMAX,2.8,EZ
1864-02-24,ITE00100554,TMAX,7.1,IT
1864-02-24,ASN00066062,TMAX,20.4,AS
1864-02-24,AU000005901,TMAX,11.8,AU
1864-02-24,GM000004204,TMAX,3.9,GM
1864-02-24,UK000047811,TMAX,4.2,UK
1864-02-24,UK000056225,TMAX,3.2,UK
1864-02-24,SZ000006717,TMAX,-3.9,SZ
1864-02-25,ITE00100550,TMAX,6.6,IT
1864-02-25,ASN00086071,TMAX,18.7,AS
1864-02-25,CA006158350,TMAX,2.2,CA
1864-02-25,EIE00101859,TMAX,5.6,EI
1864-02-25,BE000006447,TMAX,3.2,BE
1864-02-25,AGE00135039,TMAX,17.0,AG
1864-02-25,GME00125218,TMAX,0.8,GM
1864-02-25,EZE00100082,TMAX,3.4,EZ
1864-02-25,ITE00100554,TMAX,7.5,IT
1864-02-25,ASN00066062,TMAX,22.7,AS
1864-02-25,AU000005901,TMAX,5.9,AU
1864-02-25,GM000004204,TMAX,1.8,GM
1864-02-25,UK000047811,TMAX,4.2,UK
1864-02-25,UK000056225,TMAX,3.2,UK
1864-02-25,SZ000006717,TMAX,-4.6,SZ
1864-02-26,ITE00100550,TMAX,6.8,IT
1864-02-26,ASN00086071,TMAX,20.1,AS
1864-02-26,CA006158350,TMAX,-1.1,CA
1864-02-26,EIE00101859,TMAX,6.7,EI
1864-02-26,BE000006447,TMAX,3.8,BE
1864-02-26,AGE00135039,TMAX,16.5,AG
1864-02-26,GME00125218,TMAX,2.1,GM
1864-02-26,EZE00100082,TMAX,5.8,EZ
1864-02-26,ITE00100554,TMAX,6.0,IT
1864-02-26,ASN00066062,TMAX,24.4,AS
1864-02-26,AU000005901,TMAX,8.8,AU
1864-02-26,GM000004204,TMAX,2.5,GM
1864-02-26,UK000047811,TMAX,5.2,UK
1864-02-26,UK000056225,TMAX,5.7,UK
1864-02-26,SZ000006717,TMAX,-34.0,SZ
1864-02-27,ITE00100550,TMAX,8.1,IT
1864-02-27,ASN00086071,TMAX,22.1,AS
1864-02-27,CA006158350,TMAX,2.8,CA
1864-02-27,EIE00101859,TMAX,7.2,EI
1864-02-27,BE000006447,TMAX,9.6,BE
1864-02-27,AGE00135039,TMAX,15.5,AG
1864-02-27,GME00125218,TMAX,4.9,GM
1864-02-27,EZE00100082,TMAX,6.5,EZ
1864-02-27,ITE00100554,TMAX,7.3,IT
1864-02-27,ASN00066062,TMAX,21.3,AS
1864-02-27,AU000005901,TMAX,5.9,AU
1864-02-27,GM000004204,TMAX,8.1,GM
1864-02-27,UK000047811,TMAX,3.1,UK
1864-02-27,UK000056225,TMAX,9.1,UK
1864-02-27,SZ000006717,TMAX,-5.1,SZ
1864-02-28,ITE00100550,TMAX,6.6,IT
1864-02-29,ITE00100550,TMAX,6.9,IT
1864-02-28,ASN00086071,TMAX,23.3,AS
1864-02-29,ASN00086071,TMAX,22.8,AS
1864-02-28,CA006158350,TMAX,5.0,CA
1864-02-29,CA006158350,TMAX,-2.2,CA
1864-02-28,EIE00101859,TMAX,5.6,EI
1864-02-29,EIE00101859,TMAX,8.9,EI
1864-02-28,BE000006447,TMAX,10.6,BE
1864-02-29,BE000006447,TMAX,9.2,BE
1864-02-29,AGE00135039,TMAX,15.5,AG
1864-02-28,GME00125218,TMAX,4.3,GM
1864-02-29,GME00125218,TMAX,4.6,GM
1864-02-28,EZE00100082,TMAX,6.6,EZ
1864-02-29,EZE00100082,TMAX,6.1,EZ
1864-02-28,ITE00100554,TMAX,7.8,IT
1864-02-29,ITE00100554,TMAX,8.5,IT
1864-02-28,ASN00066062,TMAX,21.1,AS
1864-02-29,ASN00066062,TMAX,21.0,AS
1864-02-28,AU000005901,TMAX,4.8,AU
1864-02-29,AU000005901,TMAX,5.6,AU
1864-02-28,GM000004204,TMAX,7.1,GM
1864-02-29,GM000004204,TMAX,2.5,GM
1864-02-28,UK000047811,TMAX,4.7,UK
1864-02-29,UK000047811,TMAX,6.4,UK
1864-02-28,UK000056225,TMAX,9.2,UK
1864-02-29,UK000056225,TMAX,8.8,UK
1864-02-28,SZ000006717,TMAX,-6.0,SZ
1864-02-29,SZ000006717,TMAX,-2.8,SZ
1864-03-01,ITE00100550,TMAX,10.9,IT
1864-03-01,ASN00086071,TMAX,26.0,AS
1864-03-01,CA006158350,TMAX,-2.2,CA
1864-03-01,EIE00101859,TMAX,10.0,EI
1864-03-01,BE000006447,TMAX,10.5,BE
1864-03-01,AGE00135039,TMAX,11.7,AG
1864-03-01,GME00125218,TMAX,2.1,GM
1864-03-01,EZE00100082,TMAX,5.5,EZ
1864-03-01,ITE00100554,TMAX,10.8,IT
1864-03-01,ASN00066062,TMAX,22.2,AS
1864-03-01,AU000005901,TMAX,5.8,AU
1864-03-01,GM000004204,TMAX,2.5,GM
1864-03-01,UK000047811,TMAX,6.4,UK
1864-03-01,UK000056225,TMAX,7.8,UK
1864-03-01,SZ000006717,TMAX,-4.8,SZ
1864-03-02,ITE00100550,TMAX,8.8,IT
1864-03-02,ASN00086071,TMAX,27.8,AS
1864-03-02,CA006158350,TMAX,-1.1,CA
1864-03-02,EIE00101859,TMAX,10.0,EI
1864-03-02,BE000006447,TMAX,10.3,BE
1864-03-02,AGE00135039,TMAX,15.0,AG
1864-03-02,GME00125218,TMAX,3.5,GM
1864-03-02,EZE00100082,TMAX,3.7,EZ
1864-03-02,ITE00100554,TMAX,9.4,IT
1864-03-02,ASN00066062,TMAX,23.9,AS
1864-03-02,AU000005901,TMAX,4.8,AU
1864-03-02,GM000004204,TMAX,5.8,GM
1864-03-02,UK000047811,TMAX,7.7,UK
1864-03-02,UK000056225,TMAX,9.9,UK
1864-03-02,SZ000006717,TMAX,-5.8,SZ
1864-03-03,ITE00100550,TMAX,11.3,IT
1864-03-03,ASN00086071,TMAX,18.8,AS
1864-03-03,CA006158350,TMAX,2.2,CA
1864-03-03,EIE00101859,TMAX,10.6,EI
1864-03-03,BE000006447,TMAX,11.3,BE
1864-03-03,AGE00135039,TMAX,16.5,AG
1864-03-03,GME00125218,TMAX,6.3,GM
1864-03-03,EZE00100082,TMAX,7.1,EZ
1864-03-03,ITE00100554,TMAX,8.4,IT
1864-03-03,ASN00066062,TMAX,25.8,AS
1864-03-03,AU000005901,TMAX,6.4,AU
1864-03-03,GM000004204,TMAX,8.9,GM
1864-03-03,UK000047811,TMAX,8.1,UK
1864-03-03,UK000056225,TMAX,13.7,UK
1864-03-03,SZ000006717,TMAX,2.8,SZ
1864-03-04,ITE00100550,TMAX,7.9,IT
1864-03-04,ASN00086071,TMAX,19.3,AS
1864-03-04,CA006158350,TMAX,10.0,CA
1864-03-04,EIE00101859,TMAX,11.1,EI
1864-03-04,BE000006447,TMAX,13.0,BE
1864-03-04,AGE00135039,TMAX,26.0,AG
1864-03-04,GME00125218,TMAX,8.3,GM
1864-03-04,EZE00100082,TMAX,9.5,EZ
1864-03-04,ITE00100554,TMAX,8.0,IT
1864-03-04,ASN00066062,TMAX,21.7,AS
1864-03-04,AU000005901,TMAX,8.0,AU
1864-03-04,GM000004204,TMAX,11.3,GM
1864-03-04,UK000047811,TMAX,8.8,UK
1864-03-04,UK000056225,TMAX,10.0,UK
1864-03-04,SZ000006717,TMAX,-1.4,SZ
1864-03-05,ITE00100550,TMAX,9.1,IT
1864-03-05,ASN00086071,TMAX,20.7,AS
1864-03-05,CA006158350,TMAX,2.8,CA
1864-03-05,EIE00101859,TMAX,9.4,EI
1864-03-05,BE000006447,TMAX,12.7,BE
1864-03-05,AGE00135039,TMAX,24.0,AG
1864-03-05,GME00125218,TMAX,8.3,GM
1864-03-05,EZE00100082,TMAX,10.7,EZ
1864-03-05,ITE00100554,TMAX,8.4,IT
1864-03-05,ASN00066062,TMAX,22.0,AS
1864-03-05,AU000005901,TMAX,12.0,AU
1864-03-05,GM000004204,TMAX,11.0,GM
1864-03-05,UK000047811,TMAX,9.3,UK
1864-03-05,UK000056225,TMAX,11.0,UK
1864-03-05,SZ000006717,TMAX,-3.7,SZ
1864-03-06,ITE00100550,TMAX,10.8,IT
1864-03-06,ASN00086071,TMAX,21.7,AS
1864-03-06,CA006158350,TMAX,2.8,CA
1864-03-06,EIE00101859,TMAX,8.3,EI
1864-03-06,BE000006447,TMAX,12.7,BE
1864-03-06,GME00125218,TMAX,8.3,GM
1864-03-06,EZE00100082,TMAX,11.2,EZ
1864-03-06,ITE00100554,TMAX,7.9,IT
1864-03-06,ASN00066062,TMAX,22.1,AS
1864-03-06,AU000005901,TMAX,13.1,AU
1864-03-06,GM000004204,TMAX,12.1,GM
1864-03-06,UK000047811,TMAX,6.9,UK
1864-03-06,UK000056225,TMAX,9.9,UK
1864-03-06,SZ000006717,TMAX,-1.4,SZ
1864-03-07,ITE00100550,TMAX,14.3,IT
1864-03-07,ASN00086071,TMAX,24.3,AS
1864-03-07,CA006158350,TMAX,5.6,CA
1864-03-07,EIE00101859,TMAX,10.0,EI
1864-03-07,BE000006447,TMAX,12.7,BE
1864-03-07,AGE00135039,TMAX,17.0,AG
1864-03-07,GME00125218,TMAX,10.6,GM
1864-03-07,EZE00100082,TMAX,14.6,EZ
1864-03-07,ITE00100554,TMAX,8.8,IT
1864-03-07,ASN00066062,TMAX,22.6,AS
1864-03-07,AU000005901,TMAX,17.3,AU
1864-03-07,GM000004204,TMAX,13.0,GM
1864-03-07,UK000047811,TMAX,4.8,UK
1864-03-07,UK000056225,TMAX,4.3,UK
1864-03-07,SZ000006717,TMAX,0.8,SZ
1864-03-08,ITE00100550,TMAX,15.6,IT
1864-03-08,ASN00086071,TMAX,26.7,AS
1864-03-08,CA006158350,TMAX,5.6,CA
1864-03-08,EIE00101859,TMAX,8.9,EI
1864-03-08,BE000006447,TMAX,11.2,BE
1864-03-08,AGE00135039,TMAX,16.5,AG
1864-03-08,GME00125218,TMAX,11.6,GM
1864-03-08,EZE00100082,TMAX,18.1,EZ
1864-03-08,ITE00100554,TMAX,11.4,IT
1864-03-08,ASN00066062,TMAX,23.6,AS
1864-03-08,AU000005901,TMAX,18.4,AU
1864-03-08,GM000004204,TMAX,14.1,GM
1864-03-08,UK000047811,TMAX,3.7,UK
1864-03-08,UK000056225,TMAX,2.3,UK
1864-03-08,SZ000006717,TMAX,-4.0,SZ
1864-03-09,ITE00100550,TMAX,18.0,IT
1864-03-09,ASN00086071,TMAX,24.0,AS
1864-03-09,CA006158350,TMAX,3.9,CA
1864-03-09,EIE00101859,TMAX,10.0,EI
1864-03-09,BE000006447,TMAX,11.4,BE
1864-03-09,AGE00135039,TMAX,17.0,AG
1864-03-09,GME00125218,TMAX,13.4,GM
1864-03-09,EZE00100082,TMAX,16.5,EZ
1864-03-09,ITE00100554,TMAX,13.0,IT
1864-03-09,ASN00066062,TMAX,23.8,AS
1864-03-09,AU000005901,TMAX,19.3,AU
1864-03-09,GM000004204,TMAX,14.9,GM
1864-03-09,UK000047811,TMAX,4.8,UK
1864-03-09,UK000056225,TMAX,8.8,UK
1864-03-09,SZ000006717,TMAX,-3.0,SZ
1864-03-10,ITE00100550,TMAX,17.5,IT
1864-03-10,ASN00086071,TMAX,25.5,AS
1864-03-10,CA006158350,TMAX,3.3,CA
1864-03-10,EIE00101859,TMAX,10.6,EI
1864-03-10,BE000006447,TMAX,9.3,BE
1864-03-10,AGE00135039,TMAX,17.0,AG
1864-03-10,GME00125218,TMAX,8.6,GM
1864-03-10,EZE00100082,TMAX,11.0,EZ
1864-03-10,ITE00100554,TMAX,15.7,IT
1864-03-10,ASN00066062,TMAX,22.8,AS
1864-03-10,AU000005901,TMAX,17.0,AU
1864-03-10,GM000004204,TMAX,10.0,GM
1864-03-10,UK000047811,TMAX,7.3,UK
1864-03-10,UK000056225,TMAX,9.9,UK
1864-03-10,SZ000006717,TMAX,-2.2,SZ
1864-03-11,ITE00100550,TMAX,16.0,IT
1864-03-11,ASN00086071,TMAX,29.0,AS
1864-03-11,CA006158350,TMAX,5.6,CA
1864-03-11,EIE00101859,TMAX,9.4,EI
1864-03-11,BE000006447,TMAX,9.3,BE
1864-03-11,AGE00135039,TMAX,15.5,AG
1864-03-11,GME00125218,TMAX,8.9,GM
1864-03-11,EZE00100082,TMAX,9.8,EZ
1864-03-11,ITE00100554,TMAX,14.2,IT
1864-03-11,ASN00066062,TMAX,25.4,AS
1864-03-11,AU000005901,TMAX,10.5,AU
1864-03-11,GM000004204,TMAX,9.8,GM
1864-03-11,UK000047811,TMAX,7.2,UK
1864-03-11,UK000056225,TMAX,9.3,UK
1864-03-11,SZ000006717,TMAX,-6.3,SZ
1864-03-12,ITE00100550,TMAX,15.4,IT
1864-03-12,ASN00086071,TMAX,24.5,AS
1864-03-12,CA006158350,TMAX,3.3,CA
1864-03-12,EIE00101859,TMAX,10.0,EI
1864-03-12,BE000006447,TMAX,7.9,BE
1864-03-12,AGE00135039,TMAX,15.0,AG
1864-03-12,GME00125218,TMAX,8.3,GM
1864-03-12,EZE00100082,TMAX,8.6,EZ
1864-03-12,ITE00100554,TMAX,14.0,IT
1864-03-12,ASN00066062,TMAX,25.6,AS
1864-03-12,AU000005901,TMAX,12.8,AU
1864-03-12,GM000004204,TMAX,8.1,GM
1864-03-12,UK000047811,TMAX,8.1,UK
1864-03-12,UK000056225,TMAX,10.8,UK
1864-03-12,SZ000006717,TMAX,-2.0,SZ
1864-03-13,ITE00100550,TMAX,13.1,IT
1864-03-13,ASN00086071,TMAX,28.8,AS
1864-03-13,CA006158350,TMAX,3.3,CA
1864-03-13,EIE00101859,TMAX,10.6,EI
1864-03-13,BE000006447,TMAX,10.2,BE
1864-03-13,GME00125218,TMAX,6.9,GM
1864-03-13,EZE00100082,TMAX,8.9,EZ
